trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA20260105fdb77301,2026-01-05,GP02,new,17,221,8,7
TRPPLZ2026010522a2c899,2026-01-05,WC02,new,17,227,10,6
TRPJHB202601052008f2aa,2026-01-05,GP01,new,28,508,8,7
TRPDBN20260105bdc66d8a,2026-01-05,KZN01,repeated,10,139,6,8
TRPCPT2026010540fdfbc5,2026-01-05,WC01,new,5,99,7,7
TRPJHB20260105911d49fd,2026-01-05,GP01,repeated,41,771,8,9
TRPJHB20260105c3256ec0,2026-01-05,GP01,repeated,34,612,9,10
TRPCPT2026010516ed93a1,2026-01-05,WC01,repeated,17,238,5,8
TRPJHB20260105f6f10a7e,2026-01-05,GP01,new,19,322,10,9
TRPCPT202601054722fa17,2026-01-05,WC01,new,11,167,8,7
TRPBFN202601053f3c08d4,2026-01-05,FS01,repeated,8,86,7,8
TRPPMB202601050c5a6e11,2026-01-05,KZN02,new,35,485,9,6
TRPPLZ202601051851cb90,2026-01-05,WC02,new,11,135,6,10
TRPPTA20260105181ad5bb,2026-01-05,GP02,repeated,29,394,6,10
TRPPTA20260105c993cef8,2026-01-05,GP02,new,27,469,7,9
TRPPMB202601054a9c805c,2026-01-05,KZN02,new,21,240,9,6
TRPDBN202601058faec644,2026-01-05,KZN01,repeated,15,201,8,6
TRPJHB2026010559c520cc,2026-01-05,GP01,repeated,31,610,6,7
TRPJHB202601050987202b,2026-01-05,GP01,new,23,470,7,9
TRPNEL20260105b536819d,2026-01-05,MP01,repeated,10,196,10,8
TRPPMB2026010567034332,2026-01-05,KZN02,new,32,464,6,9
TRPJHB20260105ff44fc90,2026-01-05,GP01,new,42,737,8,7
TRPPLZ20260105e93ce9ba,2026-01-05,WC02,new,20,239,10,7
TRPPTA20260105e91744a9,2026-01-05,GP02,repeated,26,386,9,9
TRPDBN20260105886567bf,2026-01-05,KZN01,repeated,14,161,6,5
TRPJHB20260105d4a0692e,2026-01-05,GP01,new,35,620,10,9
TRPPMB202601050d60e288,2026-01-05,KZN02,repeated,23,320,7,8
TRPPLZ20260105fcbf1e1f,2026-01-05,WC02,new,19,248,9,7
TRPDBN2026010587f71bdf,2026-01-05,KZN01,repeated,16,204,6,5
TRPBFN20260105a130acf0,2026-01-05,FS01,new,20,208,10,5
TRPJHB202601055183af5e,2026-01-05,GP01,new,22,472,9,7
TRPDBN202601059b2bc17c,2026-01-05,KZN01,new,12,119,8,6
TRPDBN20260105cb2e5e26,2026-01-05,KZN01,repeated,5,114,6,7
TRPJHB20260105feea1bde,2026-01-05,GP01,repeated,26,491,8,9
TRPELS20260105ce08c6ad,2026-01-05,EC01,new,16,245,9,8
TRPPMB20260105d5c80108,2026-01-05,KZN02,new,19,293,7,6
TRPPLZ2026010591d5cbff,2026-01-05,WC02,new,16,192,10,7
TRPPLZ202601059742735a,2026-01-05,WC02,new,20,224,9,9
TRPPTA20260105181f540a,2026-01-05,GP02,repeated,22,300,9,9
TRPPMB202601054123b2ca,2026-01-05,KZN02,new,15,264,8,8
TRPBFN202601051565a1bf,2026-01-05,FS01,new,8,138,8,7
TRPBFN202601059586b226,2026-01-05,FS01,new,5,67,7,8
TRPELS20260105035ec612,2026-01-05,EC01,new,28,425,10,8
TRPPTA202601052c4a9602,2026-01-05,GP02,new,21,293,9,9
TRPCPT20260105ee81fdae,2026-01-05,WC01,repeated,7,147,8,9
TRPDBN20260105a0a3bffe,2026-01-05,KZN01,repeated,11,163,8,7
TRPJHB20260105fa1d9d49,2026-01-05,GP01,new,32,580,10,8
TRPNEL20260105a15802eb,2026-01-05,MP01,new,15,266,7,9
TRPJHB202601057385e606,2026-01-05,GP01,repeated,42,801,6,9
TRPJHB20260105f151d8b8,2026-01-05,GP01,new,39,669,10,9
TRPELS2026010574536bf8,2026-01-05,EC01,repeated,12,221,8,9
TRPPMB202601053c1027a1,2026-01-05,KZN02,repeated,23,300,8,7
TRPDBN20260105449ce078,2026-01-05,KZN01,repeated,6,70,5,8
TRPJHB20260105fb75219e,2026-01-05,GP01,new,13,295,9,10
TRPCPT20260105670c6e84,2026-01-05,WC01,repeated,5,88,4,5
TRPRST202601050c56d4e8,2026-01-05,NW01,new,20,214,10,7
TRPPTA20260105b5802223,2026-01-05,GP02,new,15,265,10,10
TRPPTA202601058bfb4363,2026-01-05,GP02,new,13,180,10,10
TRPPTA2026010556b9f001,2026-01-05,GP02,new,34,498,9,9
TRPNEL20260105d7f6acef,2026-01-05,MP01,new,26,367,7,8
TRPCPT202601051198af43,2026-01-05,WC01,new,9,152,8,7
TRPPLZ202601052d74d148,2026-01-05,WC02,new,10,103,9,8
TRPJHB20260105a5dbf8c2,2026-01-05,GP01,new,36,638,8,8
TRPPMB2026010534bfa48c,2026-01-05,KZN02,new,10,174,7,6
TRPNEL202601054cb4b2b0,2026-01-05,MP01,new,14,209,8,8
TRPBFN20260105572dad91,2026-01-05,FS01,repeated,20,193,5,5
TRPJHB20260105ced5fa37,2026-01-05,GP01,new,39,749,9,8
TRPNEL202601054c967a1d,2026-01-05,MP01,new,20,322,10,10
TRPCPT2026010580f52a24,2026-01-05,WC01,repeated,20,241,7,6
TRPDBN20260105ee13f30e,2026-01-05,KZN01,repeated,10,154,8,5
TRPELS2026010565e18b75,2026-01-05,EC01,new,10,160,10,10
TRPDBN20260105cd321662,2026-01-05,KZN01,repeated,18,168,5,7
TRPPMB20260105226eefad,2026-01-05,KZN02,new,33,475,7,10
TRPPMB20260105aa99ec99,2026-01-05,KZN02,repeated,12,181,10,10
TRPJHB20260105a5c062d2,2026-01-05,GP01,new,15,304,10,8
TRPPTA20260105614aeccc,2026-01-05,GP02,new,21,334,10,7
TRPPLZ2026010557aa0506,2026-01-05,WC02,repeated,16,207,10,7
TRPPTA20260105fb549946,2026-01-05,GP02,new,34,497,8,7
TRPPTA202601055d747fe3,2026-01-05,GP02,new,28,428,8,10
TRPCPT20260105c2fffdb2,2026-01-05,WC01,new,8,142,7,9
TRPPTA20260105810328b3,2026-01-05,GP02,new,39,546,10,7
TRPBFN202601057fd24a43,2026-01-05,FS01,new,11,163,9,6
TRPJHB20260105660a75d8,2026-01-05,GP01,repeated,28,447,7,9
TRPJHB20260105adf2303c,2026-01-05,GP01,new,22,393,10,9
TRPPTA2026010572aff559,2026-01-05,GP02,new,22,386,8,8
TRPJHB2026010567ac0b41,2026-01-05,GP01,new,20,337,10,8
TRPNEL20260105bafd6c92,2026-01-05,MP01,new,20,290,8,10
TRPPMB20260105df1500bc,2026-01-05,KZN02,repeated,33,456,8,7
TRPCPT20260105d630d749,2026-01-05,WC01,new,17,203,8,7
TRPRST20260105d246dd60,2026-01-05,NW01,repeated,19,207,7,6
TRPPLZ202601053ee5975f,2026-01-05,WC02,repeated,15,220,5,7
TRPJHB20260105f1392f2a,2026-01-05,GP01,repeated,21,409,6,10
TRPPTA20260105f546e613,2026-01-05,GP02,new,20,306,7,8
TRPNEL202601056fc273d8,2026-01-05,MP01,new,9,190,9,10
TRPJHB20260105d55ecbbc,2026-01-05,GP01,repeated,39,670,8,10
TRPPTA20260105e06581f3,2026-01-05,GP02,new,31,439,9,10
TRPPMB20260105cb8004fe,2026-01-05,KZN02,new,25,345,7,7
TRPJHB202601051e6512c3,2026-01-05,GP01,new,27,530,9,7
TRPJHB20260105ceb9f481,2026-01-05,GP01,new,19,312,7,10
TRPPLZ20260105d53cc08a,2026-01-05,WC02,repeated,20,204,8,7
TRPRST20260105f71e7771,2026-01-05,NW01,new,18,249,8,8
TRPBFN20260105e4923d06,2026-01-05,FS01,new,9,74,6,6
TRPPLZ20260105e328c352,2026-01-05,WC02,new,26,284,7,6
TRPPTA20260105ad99f58d,2026-01-05,GP02,new,13,195,10,10
TRPPMB20260105cd16beca,2026-01-05,KZN02,repeated,21,287,7,6
