trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA202601195c02d2f0,2026-01-19,GP02,new,15,237,10,7
TRPPLZ202601193e6075b1,2026-01-19,WC02,new,19,206,10,6
TRPJHB20260119a8696d58,2026-01-19,GP01,new,24,480,9,9
TRPDBN202601193796efe1,2026-01-19,KZN01,repeated,8,122,6,7
TRPCPT2026011940d606f7,2026-01-19,WC01,new,5,70,9,6
TRPJHB202601195f0332bc,2026-01-19,GP01,repeated,45,750,6,8
TRPJHB20260119d5839448,2026-01-19,GP01,repeated,33,633,10,9
TRPCPT20260119b32e1050,2026-01-19,WC01,repeated,18,242,6,7
TRPJHB20260119f8e96dbb,2026-01-19,GP01,new,17,316,10,9
TRPCPT202601192436d9fe,2026-01-19,WC01,new,10,176,8,5
TRPBFN2026011935d921c8,2026-01-19,FS01,repeated,5,90,5,7
TRPPMB202601196479bf76,2026-01-19,KZN02,new,38,494,10,7
TRPPLZ2026011977540f47,2026-01-19,WC02,new,7,150,8,8
TRPPTA2026011967cf3639,2026-01-19,GP02,repeated,27,413,6,9
TRPPTA20260119809cfa92,2026-01-19,GP02,new,33,448,7,10
TRPPMB2026011958ec0c54,2026-01-19,KZN02,new,20,268,7,8
TRPDBN20260119e5bc518b,2026-01-19,KZN01,repeated,15,219,8,6
TRPJHB20260119fdeb1b6f,2026-01-19,GP01,repeated,37,630,6,7
TRPJHB2026011998dc5875,2026-01-19,GP01,new,26,463,7,8
TRPNEL202601197e9a5772,2026-01-19,MP01,repeated,12,176,10,10
TRPPMB2026011905883a33,2026-01-19,KZN02,new,33,491,8,9
TRPJHB202601199aa80313,2026-01-19,GP01,new,40,764,7,7
TRPPLZ2026011982b995ae,2026-01-19,WC02,new,18,225,10,8
TRPPTA202601197c5c12d2,2026-01-19,GP02,repeated,29,404,9,10
TRPDBN202601193eabaad4,2026-01-19,KZN01,repeated,13,143,7,7
TRPJHB2026011900793795,2026-01-19,GP01,new,33,610,10,9
TRPPMB2026011909abbf52,2026-01-19,KZN02,repeated,27,332,7,9
TRPPLZ20260119a878e3cd,2026-01-19,WC02,new,18,254,10,8
TRPDBN202601195e6c4cf0,2026-01-19,KZN01,repeated,15,208,4,6
TRPBFN20260119d949755a,2026-01-19,FS01,new,15,189,8,7
TRPJHB202601199496896d,2026-01-19,GP01,new,24,470,9,7
TRPDBN202601198b82492a,2026-01-19,KZN01,new,7,122,7,6
TRPDBN202601193494bc34,2026-01-19,KZN01,repeated,10,87,5,7
TRPJHB2026011965ff1aa7,2026-01-19,GP01,repeated,27,499,10,10
TRPELS20260119f9400b71,2026-01-19,EC01,new,13,248,7,9
TRPPMB202601196fd7c6c0,2026-01-19,KZN02,new,23,292,9,8
TRPPLZ202601194e49f078,2026-01-19,WC02,new,17,160,9,6
TRPPLZ2026011983dacacd,2026-01-19,WC02,new,21,215,8,8
TRPPTA2026011969a18451,2026-01-19,GP02,repeated,20,324,10,8
TRPPMB202601195e42fdf8,2026-01-19,KZN02,new,20,275,8,9
TRPBFN20260119b1a61c41,2026-01-19,FS01,new,11,118,7,5
TRPBFN20260119c5f54586,2026-01-19,FS01,new,5,51,6,8
TRPELS20260119fcf2ef92,2026-01-19,EC01,new,27,428,10,7
TRPPTA202601196fc29004,2026-01-19,GP02,new,18,267,9,10
TRPCPT2026011994829332,2026-01-19,WC01,repeated,12,134,8,9
TRPDBN202601197b26c58a,2026-01-19,KZN01,repeated,13,172,6,7
TRPJHB202601197b09e018,2026-01-19,GP01,new,35,591,10,9
TRPNEL20260119b67784d2,2026-01-19,MP01,new,17,273,8,9
TRPJHB20260119e5f7cd78,2026-01-19,GP01,repeated,43,768,6,9
TRPJHB20260119d6028543,2026-01-19,GP01,new,39,669,10,7
TRPELS20260119f1c9f21e,2026-01-19,EC01,repeated,12,223,8,8
TRPPMB202601192053c49f,2026-01-19,KZN02,repeated,22,308,7,7
TRPDBN202601196abaa2a5,2026-01-19,KZN01,repeated,6,58,6,7
TRPJHB2026011911438a58,2026-01-19,GP01,new,17,300,10,10
TRPCPT20260119ba6652ae,2026-01-19,WC01,repeated,8,87,4,4
TRPRST202601198309da50,2026-01-19,NW01,new,18,247,10,9
TRPPTA2026011965424954,2026-01-19,GP02,new,16,299,10,10
TRPPTA202601196d0f02f8,2026-01-19,GP02,new,8,169,10,9
TRPPTA202601191b5438a0,2026-01-19,GP02,new,37,491,9,9
TRPNEL20260119b1eff5f6,2026-01-19,MP01,new,26,362,9,9
TRPCPT20260119fed9e736,2026-01-19,WC01,new,9,153,6,8
TRPPLZ20260119b9424576,2026-01-19,WC02,new,12,104,10,7
TRPJHB20260119af8b9137,2026-01-19,GP01,new,35,620,9,7
TRPPMB2026011952f9dac6,2026-01-19,KZN02,new,15,167,8,7
TRPNEL202601197da341ac,2026-01-19,MP01,new,17,218,7,10
TRPBFN20260119b109d2ea,2026-01-19,FS01,repeated,20,184,6,4
TRPJHB20260119442bb643,2026-01-19,GP01,new,42,725,10,10
TRPNEL20260119f1593296,2026-01-19,MP01,new,24,309,10,10
TRPCPT2026011979191cbc,2026-01-19,WC01,repeated,14,233,7,8
TRPDBN20260119c4d52e75,2026-01-19,KZN01,repeated,11,145,6,6
TRPELS20260119fd0cbc4a,2026-01-19,EC01,new,6,152,8,10
TRPDBN20260119b84e07d3,2026-01-19,KZN01,repeated,14,183,4,7
TRPPMB202601191e55e7e2,2026-01-19,KZN02,new,35,448,8,10
TRPPMB20260119634076e6,2026-01-19,KZN02,repeated,11,174,9,8
TRPJHB20260119ac7fe21d,2026-01-19,GP01,new,17,297,9,7
TRPPTA202601192d43b93e,2026-01-19,GP02,new,25,334,9,9
TRPPLZ20260119b9b2c636,2026-01-19,WC02,repeated,17,207,9,6
TRPPTA20260119a5e8e59a,2026-01-19,GP02,new,31,520,10,9
TRPPTA20260119d85f2336,2026-01-19,GP02,new,29,423,10,10
TRPCPT20260119eaf6853f,2026-01-19,WC01,new,10,153,7,9
TRPPTA202601195523a6ce,2026-01-19,GP02,new,38,561,10,7
TRPBFN20260119210e499b,2026-01-19,FS01,new,15,161,10,6
TRPJHB2026011918f61a57,2026-01-19,GP01,repeated,27,479,9,7
TRPJHB202601196da71707,2026-01-19,GP01,new,19,414,10,9
TRPPTA20260119b78237ab,2026-01-19,GP02,new,21,351,9,10
TRPJHB20260119457ebecf,2026-01-19,GP01,new,17,347,9,8
TRPNEL202601192a9de08c,2026-01-19,MP01,new,22,321,9,10
TRPPMB20260119c3fa218e,2026-01-19,KZN02,repeated,33,487,8,5
TRPCPT20260119fd461eb4,2026-01-19,WC01,new,12,206,9,8
TRPRST20260119e65a0bd7,2026-01-19,NW01,repeated,14,219,5,7
TRPPLZ202601199c1ca917,2026-01-19,WC02,repeated,15,221,7,7
TRPJHB20260119c6f6a312,2026-01-19,GP01,repeated,21,407,7,10
TRPPTA2026011920642871,2026-01-19,GP02,new,17,320,7,10
TRPNEL2026011933639567,2026-01-19,MP01,new,9,174,8,10
TRPJHB2026011930957ca9,2026-01-19,GP01,repeated,36,702,10,10
TRPPTA202601191061475c,2026-01-19,GP02,new,29,421,9,9
TRPPMB20260119cdfdb2bc,2026-01-19,KZN02,new,23,360,6,6
TRPJHB2026011942da1f81,2026-01-19,GP01,new,31,517,9,8
TRPJHB20260119761fa0ba,2026-01-19,GP01,new,14,290,7,10
TRPPLZ20260119d8e90127,2026-01-19,WC02,repeated,17,229,9,5
TRPRST2026011984838f18,2026-01-19,NW01,new,16,249,8,8
TRPBFN20260119e68939f0,2026-01-19,FS01,new,9,86,6,7
TRPPLZ20260119b3cedc7d,2026-01-19,WC02,new,23,267,9,8
TRPPTA2026011978a3f339,2026-01-19,GP02,new,12,188,10,10
TRPPMB2026011942168d31,2026-01-19,KZN02,repeated,20,271,5,7
TRPJHB20260119dba3780b,2026-01-19,GP01,repeated,15,301,7,9
TRPJHB202601198734f930,2026-01-19,GP01,repeated,36,711,9,9
TRPNEL20260119e64f3847,2026-01-19,MP01,new,19,299,9,8
TRPDBN2026011961abb6f9,2026-01-19,KZN01,repeated,7,93,4,7
TRPPLZ202601195e490d63,2026-01-19,WC02,new,14,169,10,8
TRPRST202601190a62f873,2026-01-19,NW01,repeated,11,189,10,7
TRPJHB2026011959fd718b,2026-01-19,GP01,new,17,341,8,9
TRPPMB202601195ff974dd,2026-01-19,KZN02,new,22,268,8,9
TRPJHB20260119be8d931f,2026-01-19,GP01,new,38,672,8,10
TRPPTA202601196c07ff36,2026-01-19,GP02,repeated,26,422,9,8
TRPRST20260119295a65f3,2026-01-19,NW01,new,21,241,8,7
TRPPTA202601194da386ad,2026-01-19,GP02,new,9,182,7,10
TRPPMB20260119a61f9d17,2026-01-19,KZN02,new,14,209,9,10
TRPPTA2026011989a451c5,2026-01-19,GP02,new,20,298,10,9
TRPJHB20260119a78921f7,2026-01-19,GP01,new,43,735,10,7
TRPPLZ20260119cd7497cd,2026-01-19,WC02,repeated,15,238,7,8
TRPDBN20260119afa05fba,2026-01-19,KZN01,repeated,5,77,5,8
TRPDBN2026011966efd94f,2026-01-19,KZN01,new,10,132,7,8
TRPJHB202601194c5b8e40,2026-01-19,GP01,new,21,372,10,10
TRPCPT20260119036c4cda,2026-01-19,WC01,new,12,199,9,7
TRPPLZ20260119f8db99a4,2026-01-19,WC02,new,17,183,9,8
TRPELS2026011902a56d78,2026-01-19,EC01,new,9,190,9,8
TRPJHB2026011903fa1404,2026-01-19,GP01,new,23,425,10,7
TRPCPT20260119a31e0e2d,2026-01-19,WC01,new,13,216,6,9
TRPCPT202601190f51e3da,2026-01-19,WC01,repeated,10,127,6,7
TRPJHB20260119274b3ef8,2026-01-19,GP01,new,13,273,9,7
TRPCPT20260119cc99b1ba,2026-01-19,WC01,new,13,129,10,5
TRPDBN2026011927ebb1c0,2026-01-19,KZN01,new,12,159,10,8
TRPPMB2026011930fd3860,2026-01-19,KZN02,new,28,351,7,9
TRPPLZ20260119be1bc0ba,2026-01-19,WC02,new,15,218,10,9
TRPDBN20260119de669bbe,2026-01-19,KZN01,new,15,169,7,8
TRPJHB202601192fc65484,2026-01-19,GP01,new,24,403,10,9
TRPJHB20260119dd8e6d98,2026-01-19,GP01,new,38,723,8,9
TRPJHB202601190a514244,2026-01-19,GP01,new,43,748,8,9
TRPNEL202601190fcf2269,2026-01-19,MP01,new,29,399,10,9
TRPPMB202601197bcd9d19,2026-01-19,KZN02,new,36,450,10,7
TRPJHB202601192a7305f5,2026-01-19,GP01,new,39,762,8,9
TRPJHB2026011927864e7f,2026-01-19,GP01,new,36,633,10,8
TRPPLZ202601191dd13b01,2026-01-19,WC02,repeated,24,311,6,6
TRPJHB202601196353624b,2026-01-19,GP01,new,43,798,9,10
TRPCPT20260119808f5d9c,2026-01-19,WC01,new,6,146,9,8
TRPCPT202601199c5c905c,2026-01-19,WC01,new,12,162,6,7
TRPPLZ202601191147521c,2026-01-19,WC02,repeated,13,168,7,8
TRPJHB2026011945324b2a,2026-01-19,GP01,new,20,357,7,10
TRPDBN20260119fb97ebcd,2026-01-19,KZN01,new,18,204,8,7
TRPPTA2026011977bc427f,2026-01-19,GP02,new,28,432,10,8
TRPPMB202601192945f634,2026-01-19,KZN02,new,27,361,10,8
TRPPTA20260119df3f8a27,2026-01-19,GP02,new,21,340,8,8
TRPJHB2026011957d589d8,2026-01-19,GP01,repeated,41,804,10,10
TRPPMB2026011901229eac,2026-01-19,KZN02,new,28,356,8,8
TRPDBN20260119ec21ac87,2026-01-19,KZN01,repeated,12,148,4,7
