trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA202601250b7e62ce,2026-01-25,GP02,new,11,209,10,8
TRPPLZ2026012535fe5023,2026-01-25,WC02,new,17,198,10,8
TRPJHB2026012560b8d16d,2026-01-25,GP01,new,28,506,8,9
TRPDBN20260125c6ae4e13,2026-01-25,KZN01,repeated,10,146,5,7
TRPCPT20260125dbf93866,2026-01-25,WC01,new,6,89,8,5
TRPJHB202601251460c7f2,2026-01-25,GP01,repeated,45,752,8,8
TRPJHB202601258286be3a,2026-01-25,GP01,repeated,34,617,8,10
TRPCPT202601257182107b,2026-01-25,WC01,repeated,16,242,6,8
TRPJHB20260125ee3034de,2026-01-25,GP01,new,17,310,10,9
TRPCPT20260125e93fe313,2026-01-25,WC01,new,11,196,8,5
TRPBFN2026012563033d75,2026-01-25,FS01,repeated,7,76,7,9
TRPPMB20260125fda454c4,2026-01-25,KZN02,new,35,485,9,6
TRPPLZ20260125de30820d,2026-01-25,WC02,new,8,152,6,9
TRPPTA202601257bad39a0,2026-01-25,GP02,repeated,25,377,8,10
TRPPTA202601259fb1efb1,2026-01-25,GP02,new,29,443,9,10
TRPPMB20260125cfaf94b6,2026-01-25,KZN02,new,17,277,7,7
TRPDBN20260125d6048a46,2026-01-25,KZN01,repeated,20,202,6,8
TRPJHB20260125f9c316dd,2026-01-25,GP01,repeated,35,633,6,7
TRPJHB202601255cc54711,2026-01-25,GP01,new,23,443,9,9
TRPNEL202601259004a429,2026-01-25,MP01,repeated,12,191,9,10
TRPPMB20260125e3d5bf5e,2026-01-25,KZN02,new,37,474,7,9
TRPJHB2026012502cac14e,2026-01-25,GP01,new,39,734,7,9
TRPPLZ202601253d4a8568,2026-01-25,WC02,new,19,250,9,9
TRPPTA2026012581d12220,2026-01-25,GP02,repeated,29,382,8,10
TRPDBN20260125f8d5d78e,2026-01-25,KZN01,repeated,12,170,5,5
TRPJHB2026012530d95ca0,2026-01-25,GP01,new,32,611,9,10
TRPPMB202601257534f7b6,2026-01-25,KZN02,repeated,27,332,6,9
TRPPLZ20260125460c5608,2026-01-25,WC02,new,19,249,9,8
TRPDBN2026012594a1e8cd,2026-01-25,KZN01,repeated,15,186,4,6
TRPBFN2026012532a7a641,2026-01-25,FS01,new,16,207,9,6
TRPJHB20260125b3b4d767,2026-01-25,GP01,new,28,444,7,8
TRPDBN202601254bc6f6b6,2026-01-25,KZN01,new,10,119,8,6
TRPDBN2026012597249cbc,2026-01-25,KZN01,repeated,7,77,7,7
TRPJHB20260125634fa114,2026-01-25,GP01,repeated,27,516,10,10
TRPELS202601258cc52411,2026-01-25,EC01,new,15,235,7,9
TRPPMB20260125e211df4d,2026-01-25,KZN02,new,19,286,8,8
TRPPLZ202601255ff1e911,2026-01-25,WC02,new,15,179,10,7
TRPPLZ202601250f842172,2026-01-25,WC02,new,17,251,7,8
TRPPTA202601255db4a670,2026-01-25,GP02,repeated,19,317,8,10
TRPPMB20260125ba2fd3eb,2026-01-25,KZN02,new,18,260,7,10
TRPBFN202601254101b2d8,2026-01-25,FS01,new,10,142,6,6
TRPBFN20260125db1f8a02,2026-01-25,FS01,new,5,64,8,7
TRPELS202601255faa58a0,2026-01-25,EC01,new,24,398,10,7
TRPPTA2026012571116566,2026-01-25,GP02,new,19,273,9,10
TRPCPT202601257d02af42,2026-01-25,WC01,repeated,12,127,8,9
TRPDBN20260125d15f6827,2026-01-25,KZN01,repeated,15,158,8,7
