trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA20260101a3d43d5e,2026-01-01,GP02,new,12,213,9,9
TRPPLZ20260101d4045cc0,2026-01-01,WC02,new,18,220,9,8
TRPJHB202601019e40f490,2026-01-01,GP01,new,25,507,9,7
TRPDBN2026010126e53d9b,2026-01-01,KZN01,repeated,8,149,5,7
TRPCPT202601010ec19837,2026-01-01,WC01,new,8,100,8,7
TRPJHB20260101480ddeac,2026-01-01,GP01,repeated,43,755,8,8
TRPJHB202601015ba8a055,2026-01-01,GP01,repeated,31,619,10,10
TRPCPT202601015c5aa94b,2026-01-01,WC01,repeated,22,247,6,7
TRPJHB202601011ec5820e,2026-01-01,GP01,new,19,304,10,8
TRPCPT20260101629065f2,2026-01-01,WC01,new,10,180,9,6
TRPBFN20260101fa1fbcd8,2026-01-01,FS01,repeated,6,87,5,7
TRPPMB2026010147b1ae99,2026-01-01,KZN02,new,33,487,10,6
TRPPLZ20260101758fd127,2026-01-01,WC02,new,8,146,8,9
TRPPTA202601015e56524a,2026-01-01,GP02,repeated,29,414,7,10
TRPPTA2026010132c1eaf2,2026-01-01,GP02,new,32,468,8,10
TRPPMB20260101ccd5c6f8,2026-01-01,KZN02,new,19,273,8,6
TRPDBN2026010141dbc251,2026-01-01,KZN01,repeated,17,203,7,8
TRPJHB20260101175827f3,2026-01-01,GP01,repeated,36,598,8,9
TRPJHB202601011ad8de90,2026-01-01,GP01,new,23,476,9,7
TRPNEL20260101ff620163,2026-01-01,MP01,repeated,15,183,8,10
TRPPMB20260101ea7dfbc0,2026-01-01,KZN02,new,33,481,7,8
TRPJHB20260101ee1a4050,2026-01-01,GP01,new,43,755,8,9
TRPPLZ20260101bccdd61d,2026-01-01,WC02,new,17,245,10,8
TRPPTA2026010117a4fc80,2026-01-01,GP02,repeated,28,412,8,9
TRPDBN2026010150911dd2,2026-01-01,KZN01,repeated,9,169,5,6
TRPJHB20260101dcbe01d6,2026-01-01,GP01,new,37,608,10,10
TRPPMB202601012f35732c,2026-01-01,KZN02,repeated,24,336,7,10
TRPPLZ202601011c27b680,2026-01-01,WC02,new,24,237,10,7
TRPDBN20260101c9ef3190,2026-01-01,KZN01,repeated,18,186,6,6
TRPBFN2026010123d53373,2026-01-01,FS01,new,17,194,8,5
TRPJHB2026010162e955fc,2026-01-01,GP01,new,28,445,8,8
TRPDBN20260101a2d59e72,2026-01-01,KZN01,new,11,110,7,5
TRPDBN202601017626923e,2026-01-01,KZN01,repeated,5,96,7,5
TRPJHB202601015e4cbac0,2026-01-01,GP01,repeated,29,480,8,9
TRPELS202601010047cf31,2026-01-01,EC01,new,17,250,7,7
TRPPMB20260101dc012add,2026-01-01,KZN02,new,22,285,7,8
TRPPLZ2026010192cea915,2026-01-01,WC02,new,12,197,9,6
TRPPLZ20260101bef67bf0,2026-01-01,WC02,new,17,251,9,9
TRPPTA2026010161bd4677,2026-01-01,GP02,repeated,23,298,8,9
TRPPMB2026010128358814,2026-01-01,KZN02,new,15,252,7,9
TRPBFN20260101b3ff5656,2026-01-01,FS01,new,8,143,7,6
TRPBFN20260101ddb1bb67,2026-01-01,FS01,new,6,76,6,8
TRPELS2026010114f6e692,2026-01-01,EC01,new,22,426,10,7
TRPPTA2026010116b12be2,2026-01-01,GP02,new,17,287,8,10
TRPCPT202601019f3306bc,2026-01-01,WC01,repeated,8,117,7,7
TRPDBN20260101fd43149c,2026-01-01,KZN01,repeated,16,142,7,5
TRPJHB20260101ffa02f43,2026-01-01,GP01,new,35,585,10,10
TRPNEL20260101056905ff,2026-01-01,MP01,new,16,283,7,9
TRPJHB2026010193928bc0,2026-01-01,GP01,repeated,41,791,6,10
TRPJHB202601012e14cd5f,2026-01-01,GP01,new,37,658,9,9
TRPELS2026010175d3acb7,2026-01-01,EC01,repeated,14,215,6,9
TRPPMB2026010154c622a4,2026-01-01,KZN02,repeated,25,327,8,6
TRPDBN20260101a9fa70ff,2026-01-01,KZN01,repeated,6,89,5,7
TRPJHB20260101281633a4,2026-01-01,GP01,new,16,294,10,10
