trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA2026010963f792a8,2026-01-09,GP02,new,14,239,8,7
TRPPLZ20260109690c29b1,2026-01-09,WC02,new,14,192,8,7
TRPJHB20260109f66bf845,2026-01-09,GP01,new,29,478,9,8
TRPDBN2026010976ae78d7,2026-01-09,KZN01,repeated,11,114,7,8
TRPCPT202601099d82b11b,2026-01-09,WC01,new,5,71,7,5
TRPJHB20260109f0346127,2026-01-09,GP01,repeated,44,766,6,8
TRPJHB202601094a757a36,2026-01-09,GP01,repeated,34,626,9,10
TRPCPT20260109b1a87263,2026-01-09,WC01,repeated,18,248,4,8
TRPJHB20260109d30de131,2026-01-09,GP01,new,18,307,10,9
TRPCPT2026010921536f76,2026-01-09,WC01,new,10,163,8,6
TRPBFN20260109010ae9bc,2026-01-09,FS01,repeated,8,81,6,7
TRPPMB20260109ac25b251,2026-01-09,KZN02,new,37,497,9,6
TRPPLZ20260109967b0faa,2026-01-09,WC02,new,10,153,8,9
TRPPTA202601092dc2d1ae,2026-01-09,GP02,repeated,28,380,7,10
TRPPTA202601091c025de6,2026-01-09,GP02,new,30,463,7,10
TRPPMB202601093ad937ac,2026-01-09,KZN02,new,16,269,9,8
TRPDBN202601095872f0cd,2026-01-09,KZN01,repeated,14,216,8,8
TRPJHB202601092a37cf0f,2026-01-09,GP01,repeated,33,609,6,8
TRPJHB2026010926af5acf,2026-01-09,GP01,new,26,452,8,9
TRPNEL20260109d28fbcde,2026-01-09,MP01,repeated,11,180,10,8
TRPPMB20260109c1ed606a,2026-01-09,KZN02,new,38,479,6,8
TRPJHB20260109349f2eb5,2026-01-09,GP01,new,45,762,7,9
TRPPLZ2026010980cc92e0,2026-01-09,WC02,new,20,221,9,7
TRPPTA20260109b8b8cec9,2026-01-09,GP02,repeated,26,406,8,10
TRPDBN20260109881b5281,2026-01-09,KZN01,repeated,12,146,6,5
TRPJHB20260109666a23ca,2026-01-09,GP01,new,35,635,10,9
TRPPMB2026010929543176,2026-01-09,KZN02,repeated,23,338,5,8
TRPPLZ202601093db90d2d,2026-01-09,WC02,new,24,240,9,8
TRPDBN20260109b6608db3,2026-01-09,KZN01,repeated,13,201,4,5
TRPBFN202601091fafddfc,2026-01-09,FS01,new,16,180,10,7
