trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA20260115f05b8253,2026-01-15,GP02,new,15,245,10,9
TRPPLZ20260115c50f5be3,2026-01-15,WC02,new,14,192,8,6
TRPJHB20260115e982e8d8,2026-01-15,GP01,new,28,495,7,9
TRPDBN2026011557644c52,2026-01-15,KZN01,repeated,12,124,5,7
TRPCPT202601156719c4ec,2026-01-15,WC01,new,5,66,8,7
TRPJHB20260115dded4f74,2026-01-15,GP01,repeated,42,783,6,9
TRPJHB2026011503991ec1,2026-01-15,GP01,repeated,37,615,8,10
TRPCPT202601153340be6f,2026-01-15,WC01,repeated,17,250,4,8
TRPJHB20260115fec2af0a,2026-01-15,GP01,new,14,313,10,8
TRPCPT20260115807110cd,2026-01-15,WC01,new,11,186,8,6
TRPBFN202601154c3c588f,2026-01-15,FS01,repeated,8,74,5,8
TRPPMB202601150fc3895b,2026-01-15,KZN02,new,33,475,10,8
TRPPLZ20260115761b74fd,2026-01-15,WC02,new,8,121,6,10
TRPPTA2026011537f95f4c,2026-01-15,GP02,repeated,27,392,6,10
TRPPTA20260115cce8cc86,2026-01-15,GP02,new,30,435,8,9
TRPPMB2026011580aa4f1d,2026-01-15,KZN02,new,15,247,7,8
TRPDBN2026011548a5c942,2026-01-15,KZN01,repeated,17,198,8,6
TRPJHB20260115cd16c482,2026-01-15,GP01,repeated,36,609,7,7
TRPJHB2026011558b4b522,2026-01-15,GP01,new,24,471,8,7
TRPNEL20260115a2eb1382,2026-01-15,MP01,repeated,14,189,8,8
TRPPMB20260115ee78c178,2026-01-15,KZN02,new,38,482,7,9
TRPJHB20260115263dffb9,2026-01-15,GP01,new,39,739,8,7
TRPPLZ20260115f791250c,2026-01-15,WC02,new,18,242,9,9
TRPPTA20260115294d1abf,2026-01-15,GP02,repeated,25,399,7,9
TRPDBN20260115607fca89,2026-01-15,KZN01,repeated,14,141,7,7
TRPJHB202601159a72bff3,2026-01-15,GP01,new,34,602,9,9
TRPPMB2026011521b9d3ee,2026-01-15,KZN02,repeated,26,336,5,10
TRPPLZ2026011510b83bf0,2026-01-15,WC02,new,24,252,10,8
TRPDBN20260115c8c3626f,2026-01-15,KZN01,repeated,19,190,5,6
TRPBFN2026011538fc9a34,2026-01-15,FS01,new,20,198,9,5
TRPJHB202601151b0251f6,2026-01-15,GP01,new,28,451,7,8
TRPDBN20260115b4f47a5c,2026-01-15,KZN01,new,7,109,7,5
TRPDBN20260115398392e9,2026-01-15,KZN01,repeated,8,100,5,7
TRPJHB2026011557d65f02,2026-01-15,GP01,repeated,30,507,10,10
TRPELS202601151cccac2f,2026-01-15,EC01,new,14,244,7,9
TRPPMB202601153ee6dee9,2026-01-15,KZN02,new,22,281,8,7
TRPPLZ202601157c05fbd4,2026-01-15,WC02,new,13,188,9,6
TRPPLZ202601157f01b925,2026-01-15,WC02,new,17,227,9,8
TRPPTA20260115bc119d2a,2026-01-15,GP02,repeated,22,319,8,9
TRPPMB20260115cec36e44,2026-01-15,KZN02,new,21,261,8,10
TRPBFN20260115a6b2e2bf,2026-01-15,FS01,new,9,124,7,6
TRPBFN20260115b6475b3e,2026-01-15,FS01,new,6,71,8,8
TRPELS2026011590044396,2026-01-15,EC01,new,25,414,10,9
TRPPTA20260115e7a675f1,2026-01-15,GP02,new,18,272,9,9
TRPCPT202601154e07c367,2026-01-15,WC01,repeated,12,140,8,7
TRPDBN2026011531e8835d,2026-01-15,KZN01,repeated,15,143,7,5
TRPJHB20260115813a52b4,2026-01-15,GP01,new,34,591,9,10
TRPNEL202601150a6ce68b,2026-01-15,MP01,new,17,266,7,9
TRPJHB20260115185f1f68,2026-01-15,GP01,repeated,44,801,7,8
TRPJHB20260115feaee37c,2026-01-15,GP01,new,37,655,10,7
TRPELS20260115f3991330,2026-01-15,EC01,repeated,12,214,8,9
TRPPMB20260115a272d785,2026-01-15,KZN02,repeated,20,325,8,5
TRPDBN202601150a55a123,2026-01-15,KZN01,repeated,5,55,5,9
TRPJHB2026011595c34b35,2026-01-15,GP01,new,18,307,9,9
TRPCPT20260115936ea927,2026-01-15,WC01,repeated,6,96,5,5
TRPRST202601159d4f8b73,2026-01-15,NW01,new,19,212,10,8
TRPPTA20260115743ce162,2026-01-15,GP02,new,21,299,9,10
TRPPTA20260115e4463cc7,2026-01-15,GP02,new,9,189,9,10
TRPPTA20260115ccd110d6,2026-01-15,GP02,new,31,512,10,8
TRPNEL20260115e43e245e,2026-01-15,MP01,new,20,352,8,9
TRPCPT20260115a05815fa,2026-01-15,WC01,new,14,153,6,7
TRPPLZ20260115dca5c670,2026-01-15,WC02,new,7,134,10,8
TRPJHB202601157083917d,2026-01-15,GP01,new,33,632,8,9
TRPPMB202601151854545f,2026-01-15,KZN02,new,12,177,7,7
TRPNEL20260115f783d50e,2026-01-15,MP01,new,17,207,8,9
TRPBFN20260115656003f6,2026-01-15,FS01,repeated,21,186,5,6
TRPJHB202601154daf18ea,2026-01-15,GP01,new,41,726,10,10
TRPNEL20260115406735ff,2026-01-15,MP01,new,18,317,10,10
TRPCPT2026011590f87267,2026-01-15,WC01,repeated,18,213,5,7
TRPDBN202601158bb39bb0,2026-01-15,KZN01,repeated,9,146,8,4
TRPELS202601151dc6661b,2026-01-15,EC01,new,12,155,8,10
TRPDBN202601159d9cb39b,2026-01-15,KZN01,repeated,12,173,6,9
TRPPMB202601159bdacd1a,2026-01-15,KZN02,new,34,469,8,9
TRPPMB202601157f4ca939,2026-01-15,KZN02,repeated,9,196,9,9
TRPJHB20260115f5fc7801,2026-01-15,GP01,new,16,311,10,8
TRPPTA202601153fe02fb5,2026-01-15,GP02,new,20,368,10,9
TRPPLZ20260115c29378b9,2026-01-15,WC02,repeated,17,213,9,7
TRPPTA2026011519fcc45d,2026-01-15,GP02,new,34,526,10,9
TRPPTA20260115d32d5d4d,2026-01-15,GP02,new,25,416,9,10
TRPCPT2026011546636be8,2026-01-15,WC01,new,7,149,6,8
TRPPTA20260115dbfe3b6d,2026-01-15,GP02,new,38,549,10,9
TRPBFN20260115ea3b6aa4,2026-01-15,FS01,new,13,166,10,5
TRPJHB202601158b3e2b9c,2026-01-15,GP01,repeated,27,473,7,9
TRPJHB20260115cf4be29b,2026-01-15,GP01,new,19,396,10,10
