trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA202601021d00a28e,2026-01-02,GP02,new,14,242,8,8
TRPPLZ20260102a595d2b8,2026-01-02,WC02,new,14,197,9,7
TRPJHB2026010266257522,2026-01-02,GP01,new,27,505,8,9
TRPDBN202601020ff05b01,2026-01-02,KZN01,repeated,10,140,6,7
TRPCPT202601022fb0fa3e,2026-01-02,WC01,new,5,98,9,7
TRPJHB2026010298388af3,2026-01-02,GP01,repeated,46,773,7,9
TRPJHB20260102c3fd0077,2026-01-02,GP01,repeated,37,600,10,9
TRPCPT20260102047ca6d5,2026-01-02,WC01,repeated,21,247,6,9
TRPJHB2026010275def7c3,2026-01-02,GP01,new,17,321,10,8
TRPCPT202601023fc7093e,2026-01-02,WC01,new,16,202,10,5
TRPBFN202601028ae8b991,2026-01-02,FS01,repeated,6,69,7,8
TRPPMB20260102b311953c,2026-01-02,KZN02,new,33,492,9,8
TRPPLZ20260102130dbb84,2026-01-02,WC02,new,8,114,8,8
TRPPTA20260102248c5922,2026-01-02,GP02,repeated,24,378,8,10
TRPPTA202601028a96d2b2,2026-01-02,GP02,new,33,447,9,9
TRPPMB20260102cf076f33,2026-01-02,KZN02,new,19,266,8,6
TRPDBN2026010212ae11c5,2026-01-02,KZN01,repeated,14,189,6,7
TRPJHB20260102e52ec628,2026-01-02,GP01,repeated,31,627,6,7
TRPJHB2026010246640a85,2026-01-02,GP01,new,27,443,8,9
TRPNEL202601029152b142,2026-01-02,MP01,repeated,12,185,9,10
TRPPMB2026010245b58e1c,2026-01-02,KZN02,new,34,494,7,9
TRPJHB20260102435443fb,2026-01-02,GP01,new,41,757,8,7
TRPPLZ20260102a8eab9ac,2026-01-02,WC02,new,19,242,10,7
TRPPTA202601022a3296f1,2026-01-02,GP02,repeated,23,411,7,9
TRPDBN20260102660b1540,2026-01-02,KZN01,repeated,9,150,5,6
TRPJHB20260102e4fe667a,2026-01-02,GP01,new,36,634,10,9
TRPPMB20260102dfa79834,2026-01-02,KZN02,repeated,27,334,7,8
TRPPLZ20260102cba35550,2026-01-02,WC02,new,21,265,9,8
TRPDBN202601025312f167,2026-01-02,KZN01,repeated,14,178,5,5
TRPBFN20260102d2a326ee,2026-01-02,FS01,new,18,194,10,5
TRPJHB202601024ad9b280,2026-01-02,GP01,new,22,454,7,8
TRPDBN202601026e91756a,2026-01-02,KZN01,new,11,118,7,6
TRPDBN20260102907e6dc8,2026-01-02,KZN01,repeated,5,101,5,7
TRPJHB202601025f8114b2,2026-01-02,GP01,repeated,30,498,10,10
TRPELS20260102367fc44b,2026-01-02,EC01,new,12,254,9,8
TRPPMB20260102c93ef885,2026-01-02,KZN02,new,20,306,9,7
TRPPLZ2026010288d4649b,2026-01-02,WC02,new,17,193,10,6
TRPPLZ2026010250d232f0,2026-01-02,WC02,new,22,243,8,8
TRPPTA20260102572766ce,2026-01-02,GP02,repeated,20,325,8,10
TRPPMB202601026a056f15,2026-01-02,KZN02,new,15,242,6,9
TRPBFN202601028efe3628,2026-01-02,FS01,new,13,144,6,6
TRPBFN20260102820ef703,2026-01-02,FS01,new,7,55,8,7
TRPELS2026010268e91c71,2026-01-02,EC01,new,25,407,8,9
TRPPTA20260102cb0585b9,2026-01-02,GP02,new,16,275,10,10
TRPCPT2026010264458407,2026-01-02,WC01,repeated,7,144,8,9
TRPDBN202601024d21acbf,2026-01-02,KZN01,repeated,10,158,7,7
TRPJHB20260102856c9df4,2026-01-02,GP01,new,33,586,9,9
TRPNEL20260102071c6e3f,2026-01-02,MP01,new,20,245,7,9
TRPJHB2026010297e67a7f,2026-01-02,GP01,repeated,45,803,7,10
TRPJHB202601025335e640,2026-01-02,GP01,new,37,684,8,9
TRPELS2026010206d10699,2026-01-02,EC01,repeated,9,223,7,9
TRPPMB20260102c10d73bb,2026-01-02,KZN02,repeated,23,319,8,5
TRPDBN20260102330a901c,2026-01-02,KZN01,repeated,7,94,5,7
TRPJHB202601022ad7c8b4,2026-01-02,GP01,new,17,303,10,9
TRPCPT2026010261c6199d,2026-01-02,WC01,repeated,5,98,5,5
TRPRST202601020c94993e,2026-01-02,NW01,new,17,219,10,9
TRPPTA202601020e6c2905,2026-01-02,GP02,new,15,278,9,10
TRPPTA202601020b62153c,2026-01-02,GP02,new,14,195,9,9
TRPPTA20260102cffac6bd,2026-01-02,GP02,new,33,514,10,8
TRPNEL2026010234da9d0e,2026-01-02,MP01,new,21,363,7,7
TRPCPT20260102a5cb4162,2026-01-02,WC01,new,11,168,6,8
TRPPLZ20260102168d0ae5,2026-01-02,WC02,new,11,122,9,7
TRPJHB202601020cf3ced4,2026-01-02,GP01,new,37,629,9,7
