trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA20260112e7b5ecaf,2026-01-12,GP02,new,15,221,8,8
TRPPLZ2026011267d7dc31,2026-01-12,WC02,new,17,195,10,6
TRPJHB20260112799e6dec,2026-01-12,GP01,new,28,482,8,7
TRPDBN20260112e6f36a26,2026-01-12,KZN01,repeated,8,112,6,8
TRPCPT2026011238bfa7e6,2026-01-12,WC01,new,7,66,9,5
TRPJHB20260112011ef1b7,2026-01-12,GP01,repeated,43,781,7,8
TRPJHB2026011257a27db7,2026-01-12,GP01,repeated,33,609,9,9
TRPCPT20260112458ef63e,2026-01-12,WC01,repeated,19,253,4,8
TRPJHB20260112f5b16b15,2026-01-12,GP01,new,17,322,9,10
TRPCPT20260112cbe3681d,2026-01-12,WC01,new,12,173,9,5
TRPBFN20260112efb7c61e,2026-01-12,FS01,repeated,6,75,5,8
TRPPMB202601121ff25fb6,2026-01-12,KZN02,new,37,463,10,8
TRPPLZ20260112c961a9a9,2026-01-12,WC02,new,7,141,8,10
TRPPTA20260112683b89cc,2026-01-12,GP02,repeated,28,391,7,9
TRPPTA20260112f51e8639,2026-01-12,GP02,new,30,459,9,10
TRPPMB20260112c7c4cc48,2026-01-12,KZN02,new,20,248,7,7
TRPDBN20260112daeed7b9,2026-01-12,KZN01,repeated,14,192,7,7
TRPJHB20260112fb9f3bec,2026-01-12,GP01,repeated,35,607,8,9
TRPJHB20260112e5d583f4,2026-01-12,GP01,new,24,462,7,8
TRPNEL20260112f4aea054,2026-01-12,MP01,repeated,13,177,10,10
TRPPMB202601126301b3a9,2026-01-12,KZN02,new,38,462,6,7
TRPJHB20260112ee144ffd,2026-01-12,GP01,new,44,743,9,7
TRPPLZ202601120862621b,2026-01-12,WC02,new,21,237,10,8
TRPPTA2026011288a906cc,2026-01-12,GP02,repeated,28,383,7,10
TRPDBN2026011257df569a,2026-01-12,KZN01,repeated,13,131,7,7
TRPJHB20260112f1092d20,2026-01-12,GP01,new,32,631,10,8
