trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA202602025dcd39e7,2026-02-02,GP02,new,13,232,9,8
TRPPLZ20260202d90361f4,2026-02-02,WC02,new,14,227,9,8
TRPJHB202602023965b1a7,2026-02-02,GP01,new,29,498,7,7
TRPDBN20260202ccd504e8,2026-02-02,KZN01,repeated,11,144,5,7
TRPCPT20260202ffd8bf78,2026-02-02,WC01,new,5,93,8,6
TRPJHB20260202d9672035,2026-02-02,GP01,repeated,42,787,6,8
TRPJHB2026020247815e76,2026-02-02,GP01,repeated,31,604,8,10
TRPCPT20260202e18fae4a,2026-02-02,WC01,repeated,20,244,5,7
TRPJHB20260202d8530ea4,2026-02-02,GP01,new,13,328,9,9
TRPCPT202602020149b25a,2026-02-02,WC01,new,10,174,10,6
TRPBFN2026020244236c76,2026-02-02,FS01,repeated,7,74,5,7
TRPPMB20260202cacbe211,2026-02-02,KZN02,new,32,495,9,6
TRPPLZ202602022a4c9c25,2026-02-02,WC02,new,11,113,7,8
TRPPTA202602027657ecc1,2026-02-02,GP02,repeated,25,383,8,9
TRPPTA20260202461278b6,2026-02-02,GP02,new,27,460,7,9
TRPPMB20260202ad8e84b8,2026-02-02,KZN02,new,18,259,7,6
TRPDBN202602022e0e076a,2026-02-02,KZN01,repeated,16,223,7,6
TRPJHB20260202b24fdad8,2026-02-02,GP01,repeated,37,627,7,8
TRPJHB2026020231a6d43b,2026-02-02,GP01,new,28,467,8,7
TRPNEL20260202418105e2,2026-02-02,MP01,repeated,14,175,10,10
TRPPMB20260202803c0f0e,2026-02-02,KZN02,new,34,488,6,9
TRPJHB202602029cad2f1a,2026-02-02,GP01,new,40,767,9,7
TRPPLZ202602023acf1b2c,2026-02-02,WC02,new,21,248,9,8
TRPPTA202602026bbe237c,2026-02-02,GP02,repeated,25,407,7,10
TRPDBN2026020226a868f9,2026-02-02,KZN01,repeated,9,163,5,6
TRPJHB202602028fae1d51,2026-02-02,GP01,new,33,631,9,9
TRPPMB20260202c9e7fd00,2026-02-02,KZN02,repeated,22,334,5,9
TRPPLZ20260202cbadc58f,2026-02-02,WC02,new,19,244,8,8
TRPDBN20260202163dca86,2026-02-02,KZN01,repeated,17,189,5,6
TRPBFN202602028795d822,2026-02-02,FS01,new,20,173,8,7
TRPJHB2026020275618493,2026-02-02,GP01,new,24,453,9,9
TRPDBN202602020557dc97,2026-02-02,KZN01,new,9,138,8,6
TRPDBN202602021c794292,2026-02-02,KZN01,repeated,10,97,5,5
TRPJHB20260202f697ce08,2026-02-02,GP01,repeated,30,488,8,10
TRPELS20260202df22e7e8,2026-02-02,EC01,new,16,236,8,8
TRPPMB2026020229dafd0e,2026-02-02,KZN02,new,22,278,8,6
TRPPLZ2026020273d91102,2026-02-02,WC02,new,16,179,10,7
TRPPLZ2026020214aa0a89,2026-02-02,WC02,new,21,224,7,7
TRPPTA202602028b1f9aab,2026-02-02,GP02,repeated,18,297,10,10
TRPPMB2026020237cdbbf6,2026-02-02,KZN02,new,16,275,8,9
TRPBFN20260202cd461d85,2026-02-02,FS01,new,9,125,8,5
TRPBFN2026020253e6d226,2026-02-02,FS01,new,8,61,7,7
TRPELS202602023a7372e8,2026-02-02,EC01,new,22,391,9,8
TRPPTA2026020222378c67,2026-02-02,GP02,new,21,270,8,9
TRPCPT202602027d3d65ac,2026-02-02,WC01,repeated,10,138,7,7
TRPDBN20260202f9466974,2026-02-02,KZN01,repeated,14,170,8,5
TRPJHB20260202c165ad8d,2026-02-02,GP01,new,33,598,10,10
TRPNEL202602020a2e3a3f,2026-02-02,MP01,new,20,285,9,10
TRPJHB202602026a56412b,2026-02-02,GP01,repeated,41,793,8,10
TRPJHB202602022b9da55f,2026-02-02,GP01,new,40,670,8,7
TRPELS20260202499b4bcd,2026-02-02,EC01,repeated,11,221,8,7
TRPPMB202602028145e891,2026-02-02,KZN02,repeated,24,302,8,5
TRPDBN202602024f03e254,2026-02-02,KZN01,repeated,5,85,4,9
TRPJHB202602026e8d7515,2026-02-02,GP01,new,18,287,10,9
TRPCPT202602029bc1ae0c,2026-02-02,WC01,repeated,8,88,5,6
TRPRST20260202e3b5bfc7,2026-02-02,NW01,new,18,237,9,7
TRPPTA20260202bc28b85b,2026-02-02,GP02,new,15,273,10,9
TRPPTA20260202928b4631,2026-02-02,GP02,new,12,168,9,10
TRPPTA2026020241ed8657,2026-02-02,GP02,new,35,487,9,9
TRPNEL20260202191e4367,2026-02-02,MP01,new,26,367,7,7
TRPCPT20260202ed8f2aa2,2026-02-02,WC01,new,14,171,8,7
TRPPLZ20260202c3442d65,2026-02-02,WC02,new,10,116,8,8
TRPJHB20260202fe6b21dc,2026-02-02,GP01,new,33,635,9,7
TRPPMB20260202a04256ac,2026-02-02,KZN02,new,15,177,8,6
TRPNEL20260202ee902bbb,2026-02-02,MP01,new,16,225,8,8
TRPBFN20260202b0020d09,2026-02-02,FS01,repeated,16,218,6,5
TRPJHB20260202e4e6f1e3,2026-02-02,GP01,new,38,734,10,9
TRPNEL20260202eb00447d,2026-02-02,MP01,new,20,311,8,10
