trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA20260123fa034296,2026-01-23,GP02,new,14,247,8,9
TRPPLZ2026012392f872e4,2026-01-23,WC02,new,19,190,9,7
TRPJHB202601236a5efe07,2026-01-23,GP01,new,25,506,8,9
TRPDBN20260123ea0d907a,2026-01-23,KZN01,repeated,8,134,5,8
TRPCPT20260123c66857cb,2026-01-23,WC01,new,7,98,7,6
TRPJHB20260123c0d0069e,2026-01-23,GP01,repeated,40,766,8,10
TRPJHB20260123c482391c,2026-01-23,GP01,repeated,37,621,10,9
TRPCPT20260123f4755530,2026-01-23,WC01,repeated,19,272,4,7
TRPJHB20260123d4e09479,2026-01-23,GP01,new,14,321,10,10
TRPCPT202601230b5eb05a,2026-01-23,WC01,new,12,180,8,5
TRPBFN20260123b91ee61c,2026-01-23,FS01,repeated,9,83,7,9
TRPPMB20260123737e62d0,2026-01-23,KZN02,new,38,468,9,6
TRPPLZ20260123b67b849e,2026-01-23,WC02,new,7,127,8,8
TRPPTA20260123244c8a74,2026-01-23,GP02,repeated,25,399,7,9
TRPPTA2026012373155225,2026-01-23,GP02,new,32,444,8,10
TRPPMB20260123b12e35e6,2026-01-23,KZN02,new,15,247,9,7
TRPDBN2026012362e57933,2026-01-23,KZN01,repeated,17,206,7,8
TRPJHB20260123f2b68ee2,2026-01-23,GP01,repeated,36,614,6,7
TRPJHB20260123f266a064,2026-01-23,GP01,new,26,470,7,8
TRPNEL20260123480dedc6,2026-01-23,MP01,repeated,13,211,10,8
TRPPMB20260123d003c9f7,2026-01-23,KZN02,new,35,477,7,8
TRPJHB2026012397f81bf8,2026-01-23,GP01,new,45,754,8,8
TRPPLZ20260123c71953a0,2026-01-23,WC02,new,18,243,9,7
TRPPTA20260123fe16b588,2026-01-23,GP02,repeated,25,409,7,9
TRPDBN202601235b0a430a,2026-01-23,KZN01,repeated,10,147,5,6
TRPJHB2026012386f4e0b2,2026-01-23,GP01,new,34,613,10,10
TRPPMB2026012396f29691,2026-01-23,KZN02,repeated,24,354,5,9
TRPPLZ20260123d8d4c7f0,2026-01-23,WC02,new,21,247,8,9
TRPDBN202601235c9dca13,2026-01-23,KZN01,repeated,15,190,6,4
TRPBFN202601230791d9da,2026-01-23,FS01,new,20,199,9,7
TRPJHB20260123ef3e70c0,2026-01-23,GP01,new,27,475,8,8
TRPDBN20260123ee2f372a,2026-01-23,KZN01,new,6,129,7,5
TRPDBN20260123c6e62e1b,2026-01-23,KZN01,repeated,6,107,6,5
TRPJHB2026012323df7c6f,2026-01-23,GP01,repeated,25,513,10,9
TRPELS20260123e76089b1,2026-01-23,EC01,new,11,249,9,7
TRPPMB202601231f0696a7,2026-01-23,KZN02,new,18,270,8,7
TRPPLZ20260123da444c3e,2026-01-23,WC02,new,12,165,10,8
TRPPLZ20260123ab544bd3,2026-01-23,WC02,new,17,238,8,9
TRPPTA202601233c16bce5,2026-01-23,GP02,repeated,22,296,10,10
TRPPMB20260123f2079724,2026-01-23,KZN02,new,17,264,6,10
TRPBFN20260123b870c83a,2026-01-23,FS01,new,9,109,8,6
TRPBFN20260123e2103c33,2026-01-23,FS01,new,7,67,8,7
TRPELS202601232fe42b90,2026-01-23,EC01,new,27,421,9,9
TRPPTA2026012357de6719,2026-01-23,GP02,new,18,272,9,10
TRPCPT202601236f44afa0,2026-01-23,WC01,repeated,8,150,7,8
TRPDBN2026012353ef28f8,2026-01-23,KZN01,repeated,12,176,6,6
TRPJHB20260123063822d4,2026-01-23,GP01,new,36,603,10,9
TRPNEL20260123b657071c,2026-01-23,MP01,new,17,275,9,9
TRPJHB2026012314ebf0bc,2026-01-23,GP01,repeated,42,794,8,8
TRPJHB202601231885785c,2026-01-23,GP01,new,34,658,8,7
TRPELS202601234538b66d,2026-01-23,EC01,repeated,13,197,6,9
TRPPMB20260123ad35541f,2026-01-23,KZN02,repeated,22,326,7,7
TRPDBN202601232fc33af1,2026-01-23,KZN01,repeated,5,85,5,9
TRPJHB20260123d00780d1,2026-01-23,GP01,new,13,289,9,10
TRPCPT202601237a240eb4,2026-01-23,WC01,repeated,5,73,5,6
TRPRST20260123e53c0c19,2026-01-23,NW01,new,15,211,10,8
TRPPTA202601239048a7a4,2026-01-23,GP02,new,21,279,10,9
TRPPTA2026012390afe87a,2026-01-23,GP02,new,14,184,9,9
TRPPTA20260123781d0662,2026-01-23,GP02,new,33,500,10,8
TRPNEL202601231e719235,2026-01-23,MP01,new,26,368,8,9
TRPCPT20260123bbec3743,2026-01-23,WC01,new,8,141,6,7
TRPPLZ20260123628fe8f1,2026-01-23,WC02,new,6,130,8,8
TRPJHB20260123cce536bc,2026-01-23,GP01,new,32,643,8,8
TRPPMB2026012358312b59,2026-01-23,KZN02,new,9,191,7,8
TRPNEL202601237d80fbc3,2026-01-23,MP01,new,11,234,7,9
TRPBFN20260123d0f2acff,2026-01-23,FS01,repeated,15,215,5,5
TRPJHB20260123db087c18,2026-01-23,GP01,new,38,737,10,8
TRPNEL2026012314b2fbd2,2026-01-23,MP01,new,21,314,9,10
TRPCPT202601237c5f6bf4,2026-01-23,WC01,repeated,14,214,6,6
TRPDBN202601234505dd0d,2026-01-23,KZN01,repeated,14,155,7,4
TRPELS202601235973aefe,2026-01-23,EC01,new,12,185,8,10
TRPDBN20260123940cbcb3,2026-01-23,KZN01,repeated,17,192,5,7
TRPPMB202601239cebcc30,2026-01-23,KZN02,new,31,436,9,10
TRPPMB20260123c0df1396,2026-01-23,KZN02,repeated,10,201,10,8
TRPJHB20260123e92894df,2026-01-23,GP01,new,18,292,10,7
TRPPTA2026012303849404,2026-01-23,GP02,new,22,344,10,7
TRPPLZ20260123fe4952fb,2026-01-23,WC02,repeated,16,226,9,6
TRPPTA202601235c4dce60,2026-01-23,GP02,new,31,509,9,8
TRPPTA20260123d9b736fc,2026-01-23,GP02,new,27,429,9,9
TRPCPT2026012380965cdd,2026-01-23,WC01,new,7,160,8,8
TRPPTA2026012362c58c83,2026-01-23,GP02,new,39,552,9,7
TRPBFN202601235fa611bd,2026-01-23,FS01,new,15,150,10,7
TRPJHB20260123c6f76eed,2026-01-23,GP01,repeated,26,455,9,8
TRPJHB202601234974a505,2026-01-23,GP01,new,23,431,10,8
TRPPTA202601238be18d1e,2026-01-23,GP02,new,26,350,10,10
TRPJHB20260123bd528cc4,2026-01-23,GP01,new,20,353,10,8
TRPNEL2026012383ad3434,2026-01-23,MP01,new,23,297,7,8
TRPPMB202601239ff28656,2026-01-23,KZN02,repeated,36,475,8,6
TRPCPT2026012320d4e147,2026-01-23,WC01,new,11,189,7,8
TRPRST20260123c8afd51e,2026-01-23,NW01,repeated,16,207,6,7
TRPPLZ202601231e9d1eae,2026-01-23,WC02,repeated,17,214,7,8
TRPJHB20260123ddc7c363,2026-01-23,GP01,repeated,23,398,7,10
TRPPTA2026012306c4997a,2026-01-23,GP02,new,22,312,7,8
TRPNEL20260123b8c56d1c,2026-01-23,MP01,new,9,196,8,9
TRPJHB20260123de1dec24,2026-01-23,GP01,repeated,36,669,10,10
TRPPTA202601232c12546f,2026-01-23,GP02,new,32,450,8,10
TRPPMB2026012317d7971f,2026-01-23,KZN02,new,27,336,8,6
TRPJHB202601231c452414,2026-01-23,GP01,new,26,533,10,8
TRPJHB20260123fd0082a5,2026-01-23,GP01,new,14,303,9,9
TRPPLZ20260123d6a9a5fa,2026-01-23,WC02,repeated,18,212,7,5
TRPRST20260123ce8cdd34,2026-01-23,NW01,new,21,220,9,8
TRPBFN20260123d56230e8,2026-01-23,FS01,new,9,98,8,6
TRPPLZ202601230f28c504,2026-01-23,WC02,new,22,275,9,7
TRPPTA20260123d80b01a9,2026-01-23,GP02,new,9,198,9,10
TRPPMB20260123829dcc08,2026-01-23,KZN02,repeated,17,272,5,8
TRPJHB2026012368380177,2026-01-23,GP01,repeated,15,294,7,9
TRPJHB2026012307860eca,2026-01-23,GP01,repeated,42,696,9,9
TRPNEL2026012301718230,2026-01-23,MP01,new,22,283,10,7
TRPDBN20260123bb784ba1,2026-01-23,KZN01,repeated,8,105,6,9
TRPPLZ20260123d013f677,2026-01-23,WC02,new,10,164,8,9
TRPRST20260123f71525ea,2026-01-23,NW01,repeated,12,204,8,9
TRPJHB2026012319f58567,2026-01-23,GP01,new,17,343,9,10
TRPPMB20260123ae2a0580,2026-01-23,KZN02,new,21,293,8,8
TRPJHB20260123f051dc2b,2026-01-23,GP01,new,39,689,8,10
TRPPTA202601236329a4fd,2026-01-23,GP02,repeated,29,394,8,8
TRPRST2026012387e37570,2026-01-23,NW01,new,21,256,9,8
TRPPTA202601237c313baf,2026-01-23,GP02,new,13,162,9,10
TRPPMB2026012381b28f42,2026-01-23,KZN02,new,15,184,7,9
TRPPTA202601231e1014db,2026-01-23,GP02,new,21,293,9,8
TRPJHB20260123a7ac5beb,2026-01-23,GP01,new,39,745,10,9
TRPPLZ20260123902bf89e,2026-01-23,WC02,repeated,15,211,6,8
TRPDBN2026012317ae085e,2026-01-23,KZN01,repeated,6,75,6,7
TRPDBN202601233464cfba,2026-01-23,KZN01,new,9,171,9,7
TRPJHB20260123a8091f08,2026-01-23,GP01,new,21,378,10,10
TRPCPT20260123c7ff1bb5,2026-01-23,WC01,new,15,182,8,7
TRPPLZ20260123318baaf3,2026-01-23,WC02,new,17,179,9,7
TRPELS202601236269ac15,2026-01-23,EC01,new,10,157,9,10
TRPJHB2026012363e0e9cb,2026-01-23,GP01,new,25,443,10,9
TRPCPT202601233becd416,2026-01-23,WC01,new,15,195,6,8
TRPCPT20260123d3e032e9,2026-01-23,WC01,repeated,8,105,7,7
TRPJHB20260123b5622111,2026-01-23,GP01,new,15,307,9,7
TRPCPT2026012307e9ee6a,2026-01-23,WC01,new,11,140,10,5
TRPDBN2026012303a70029,2026-01-23,KZN01,new,16,188,10,8
TRPPMB2026012337f59f89,2026-01-23,KZN02,new,29,382,6,9
TRPPLZ202601236204e163,2026-01-23,WC02,new,19,228,8,10
TRPDBN202601231442e947,2026-01-23,KZN01,new,16,186,7,6
