trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA20260122d75bc5fa,2026-01-22,GP02,new,16,241,8,9
TRPPLZ2026012287f684ef,2026-01-22,WC02,new,14,211,10,7
TRPJHB2026012219fb1c19,2026-01-22,GP01,new,25,504,8,9
TRPDBN202601228625a1ac,2026-01-22,KZN01,repeated,12,126,5,7
TRPCPT20260122d5693912,2026-01-22,WC01,new,5,103,9,5
TRPJHB202601224e036d3b,2026-01-22,GP01,repeated,44,780,7,9
TRPJHB20260122608bde28,2026-01-22,GP01,repeated,34,618,9,9
TRPCPT202601223d1fdcc8,2026-01-22,WC01,repeated,16,267,4,9
TRPJHB202601221f58b2e5,2026-01-22,GP01,new,14,326,10,9
TRPCPT202601229ad5be7b,2026-01-22,WC01,new,15,201,9,5
TRPBFN20260122ec5bb71f,2026-01-22,FS01,repeated,8,92,7,8
TRPPMB2026012219529983,2026-01-22,KZN02,new,32,463,9,6
TRPPLZ20260122e0ffa618,2026-01-22,WC02,new,7,130,7,8
TRPPTA20260122f9b2dd04,2026-01-22,GP02,repeated,28,404,7,10
TRPPTA20260122dcb6778f,2026-01-22,GP02,new,27,444,9,10
TRPPMB2026012293742396,2026-01-22,KZN02,new,19,276,8,8
TRPDBN2026012279b50a9b,2026-01-22,KZN01,repeated,17,202,8,7
TRPJHB202601221dc5902d,2026-01-22,GP01,repeated,36,613,6,7
TRPJHB2026012214d28138,2026-01-22,GP01,new,24,454,9,9
TRPNEL20260122f2975f8a,2026-01-22,MP01,repeated,14,209,10,8
TRPPMB2026012286497b46,2026-01-22,KZN02,new,37,475,6,7
TRPJHB2026012258177555,2026-01-22,GP01,new,43,738,9,8
TRPPLZ20260122ef2677e5,2026-01-22,WC02,new,21,213,10,9
TRPPTA20260122c4de76d4,2026-01-22,GP02,repeated,24,379,7,9
TRPDBN202601220d457401,2026-01-22,KZN01,repeated,10,148,5,6
TRPJHB2026012225f0c20d,2026-01-22,GP01,new,31,603,10,8
TRPPMB20260122c62c5403,2026-01-22,KZN02,repeated,21,341,6,8
TRPPLZ20260122f6f4f1e7,2026-01-22,WC02,new,23,266,8,7
TRPDBN20260122ff31cd20,2026-01-22,KZN01,repeated,17,215,5,4
TRPBFN202601221d2465b8,2026-01-22,FS01,new,18,185,10,7
TRPJHB20260122212582d4,2026-01-22,GP01,new,25,472,9,9
TRPDBN2026012226c0bb20,2026-01-22,KZN01,new,12,99,6,6
TRPDBN20260122fff5d1d9,2026-01-22,KZN01,repeated,5,86,6,6
TRPJHB20260122963aadeb,2026-01-22,GP01,repeated,24,501,8,10
TRPELS20260122716b582f,2026-01-22,EC01,new,12,229,8,9
TRPPMB2026012239ba3dbc,2026-01-22,KZN02,new,19,302,9,8
TRPPLZ202601223bee1f1b,2026-01-22,WC02,new,11,185,9,8
TRPPLZ2026012261450f55,2026-01-22,WC02,new,21,237,7,9
TRPPTA20260122ca3c83e7,2026-01-22,GP02,repeated,21,300,8,9
TRPPMB20260122779cc19c,2026-01-22,KZN02,new,17,265,6,9
TRPBFN20260122cd582e82,2026-01-22,FS01,new,13,140,8,5
TRPBFN20260122fb6e35db,2026-01-22,FS01,new,7,61,7,8
TRPELS2026012235336112,2026-01-22,EC01,new,24,404,8,8
TRPPTA20260122c3caa82e,2026-01-22,GP02,new,19,296,9,10
TRPCPT20260122f4cac460,2026-01-22,WC01,repeated,12,150,6,7
TRPDBN20260122368c164d,2026-01-22,KZN01,repeated,12,165,6,6
TRPJHB20260122ea8c74f4,2026-01-22,GP01,new,30,606,10,8
TRPNEL202601227a180302,2026-01-22,MP01,new,18,282,9,9
TRPJHB20260122e9ad4914,2026-01-22,GP01,repeated,45,773,8,8
TRPJHB2026012248d99cd3,2026-01-22,GP01,new,39,667,9,7
TRPELS20260122dc0d2a8a,2026-01-22,EC01,repeated,12,211,8,7
TRPPMB2026012282645ffa,2026-01-22,KZN02,repeated,22,323,9,7
TRPDBN20260122fc076fcb,2026-01-22,KZN01,repeated,7,68,6,7
TRPJHB20260122f5f43d47,2026-01-22,GP01,new,13,308,10,10
TRPCPT202601226ce8aa8f,2026-01-22,WC01,repeated,5,79,4,6
