trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA202601202a16695e,2026-01-20,GP02,new,13,219,8,9
TRPPLZ20260120d6db8b5c,2026-01-20,WC02,new,14,213,9,8
TRPJHB20260120cdc902d8,2026-01-20,GP01,new,25,483,7,8
TRPDBN202601209b5faf22,2026-01-20,KZN01,repeated,8,123,7,7
TRPCPT2026012098ddcf9c,2026-01-20,WC01,new,7,85,7,5
TRPJHB2026012041a892b2,2026-01-20,GP01,repeated,40,768,6,8
TRPJHB2026012019ccf9a0,2026-01-20,GP01,repeated,36,632,9,10
TRPCPT20260120b0fc6d63,2026-01-20,WC01,repeated,20,256,6,8
TRPJHB202601201a792191,2026-01-20,GP01,new,17,300,10,8
TRPCPT20260120a3ede66c,2026-01-20,WC01,new,14,167,8,5
TRPBFN20260120a88c40c3,2026-01-20,FS01,repeated,5,73,5,9
TRPPMB202601207ac85b9a,2026-01-20,KZN02,new,35,478,10,8
TRPPLZ20260120db39b173,2026-01-20,WC02,new,12,129,6,10
TRPPTA202601205bda0ec3,2026-01-20,GP02,repeated,23,404,6,9
TRPPTA20260120adb719c2,2026-01-20,GP02,new,30,465,7,10
TRPPMB2026012017c22d77,2026-01-20,KZN02,new,20,262,8,8
TRPDBN20260120203c6cd3,2026-01-20,KZN01,repeated,20,223,8,8
TRPJHB202601204897f883,2026-01-20,GP01,repeated,31,620,6,7
TRPJHB2026012084430179,2026-01-20,GP01,new,22,452,7,7
TRPNEL202601209163a69f,2026-01-20,MP01,repeated,9,215,9,10
TRPPMB20260120cea03308,2026-01-20,KZN02,new,32,489,8,8
TRPJHB20260120de5b5d9d,2026-01-20,GP01,new,41,742,8,8
TRPPLZ20260120104318f6,2026-01-20,WC02,new,18,222,9,9
TRPPTA20260120b8c008be,2026-01-20,GP02,repeated,26,403,9,10
TRPDBN20260120cccb3c58,2026-01-20,KZN01,repeated,12,161,7,7
TRPJHB202601205b8ce21c,2026-01-20,GP01,new,36,622,10,9
TRPPMB202601202deb7229,2026-01-20,KZN02,repeated,23,344,7,10
TRPPLZ20260120ad44b19b,2026-01-20,WC02,new,24,266,8,7
TRPDBN20260120644f103e,2026-01-20,KZN01,repeated,16,200,6,4
TRPBFN2026012053157492,2026-01-20,FS01,new,14,171,10,5
TRPJHB2026012076a4184e,2026-01-20,GP01,new,25,461,9,7
TRPDBN20260120efd00c8e,2026-01-20,KZN01,new,6,121,7,7
TRPDBN20260120d32295e6,2026-01-20,KZN01,repeated,5,84,7,5
TRPJHB2026012063ccfbbc,2026-01-20,GP01,repeated,28,489,9,10
TRPELS2026012024638441,2026-01-20,EC01,new,11,245,8,8
TRPPMB20260120fc66f604,2026-01-20,KZN02,new,20,304,7,7
TRPPLZ20260120f1cb6511,2026-01-20,WC02,new,16,166,9,7
TRPPLZ202601201ee14863,2026-01-20,WC02,new,22,225,7,8
TRPPTA202601200e71496e,2026-01-20,GP02,repeated,17,309,8,9
TRPPMB20260120faaa0f62,2026-01-20,KZN02,new,16,280,8,8
TRPBFN202601202976bac5,2026-01-20,FS01,new,10,129,8,5
TRPBFN20260120f886795a,2026-01-20,FS01,new,7,60,7,7
TRPELS202601209f8c104c,2026-01-20,EC01,new,28,398,10,8
TRPPTA20260120f313b9c8,2026-01-20,GP02,new,16,274,9,9
TRPCPT20260120a514ddfa,2026-01-20,WC01,repeated,11,138,6,8
TRPDBN20260120b9486f0c,2026-01-20,KZN01,repeated,10,160,7,7
TRPJHB202601207941d1e0,2026-01-20,GP01,new,35,584,10,8
TRPNEL2026012068f1bd58,2026-01-20,MP01,new,19,246,7,10
TRPJHB20260120ccc3300b,2026-01-20,GP01,repeated,45,800,7,8
TRPJHB202601204768085c,2026-01-20,GP01,new,38,685,10,8
TRPELS202601204cace3f1,2026-01-20,EC01,repeated,14,233,8,8
TRPPMB20260120c72f2bd2,2026-01-20,KZN02,repeated,24,330,8,7
TRPDBN20260120739b0746,2026-01-20,KZN01,repeated,6,91,5,9
TRPJHB20260120461ee065,2026-01-20,GP01,new,15,303,10,9
TRPCPT2026012081b15b5c,2026-01-20,WC01,repeated,5,69,5,6
TRPRST20260120200dc0ee,2026-01-20,NW01,new,18,211,10,9
TRPPTA20260120d9ce2349,2026-01-20,GP02,new,20,294,9,9
TRPPTA20260120c1e22a57,2026-01-20,GP02,new,9,195,10,10
TRPPTA20260120fdaa2dda,2026-01-20,GP02,new,34,507,9,7
TRPNEL2026012063cf0414,2026-01-20,MP01,new,23,348,7,8
TRPCPT20260120c76f89d1,2026-01-20,WC01,new,12,170,8,9
TRPPLZ20260120d9f5aa9d,2026-01-20,WC02,new,7,108,8,7
TRPJHB20260120fa8435f9,2026-01-20,GP01,new,33,633,8,9
TRPPMB202601206c6a0d30,2026-01-20,KZN02,new,10,193,7,7
TRPNEL20260120d4d2786b,2026-01-20,MP01,new,16,242,9,10
TRPBFN2026012029acd119,2026-01-20,FS01,repeated,20,198,4,6
TRPJHB20260120bf7267bf,2026-01-20,GP01,new,40,716,10,9
TRPNEL20260120049bc043,2026-01-20,MP01,new,19,305,9,10
TRPCPT2026012059a73bd4,2026-01-20,WC01,repeated,15,213,6,7
TRPDBN20260120c830ff3b,2026-01-20,KZN01,repeated,10,171,6,5
TRPELS202601205cf71f51,2026-01-20,EC01,new,10,154,9,10
TRPDBN2026012094912e45,2026-01-20,KZN01,repeated,13,184,4,8
TRPPMB20260120247a5cdf,2026-01-20,KZN02,new,33,470,7,10
TRPPMB20260120a7f0410b,2026-01-20,KZN02,repeated,12,171,10,10
TRPJHB20260120e1c0db48,2026-01-20,GP01,new,16,310,9,9
TRPPTA20260120c08e12ac,2026-01-20,GP02,new,23,368,10,9
TRPPLZ20260120b6cb72ed,2026-01-20,WC02,repeated,16,223,8,8
TRPPTA2026012027e70616,2026-01-20,GP02,new,32,502,8,9
TRPPTA20260120f8fbe5b7,2026-01-20,GP02,new,25,391,9,10
TRPCPT20260120e3e7b4de,2026-01-20,WC01,new,12,153,7,7
TRPPTA202601203613870a,2026-01-20,GP02,new,41,553,9,7
TRPBFN2026012076955439,2026-01-20,FS01,new,12,141,8,6
TRPJHB202601202f06afb9,2026-01-20,GP01,repeated,22,444,9,8
TRPJHB20260120b30acaa2,2026-01-20,GP01,new,21,409,10,9
TRPPTA2026012048e9ed07,2026-01-20,GP02,new,22,351,9,10
TRPJHB202601204bb42d8c,2026-01-20,GP01,new,21,349,10,7
TRPNEL202601209d6df195,2026-01-20,MP01,new,20,311,7,8
TRPPMB20260120a37ae57e,2026-01-20,KZN02,repeated,33,449,8,7
TRPCPT2026012007bdc0c8,2026-01-20,WC01,new,12,183,9,8
TRPRST2026012023c3d7e1,2026-01-20,NW01,repeated,14,246,7,6
TRPPLZ20260120ce4407aa,2026-01-20,WC02,repeated,17,198,5,7
TRPJHB2026012042ce03a3,2026-01-20,GP01,repeated,24,401,7,10
TRPPTA20260120f795c019,2026-01-20,GP02,new,23,307,7,8
TRPNEL20260120bb8f92e1,2026-01-20,MP01,new,10,172,8,9
TRPJHB202601208c62192a,2026-01-20,GP01,repeated,38,685,8,10
TRPPTA2026012027f4a577,2026-01-20,GP02,new,30,456,8,9
TRPPMB202601207413f964,2026-01-20,KZN02,new,25,332,7,6
TRPJHB20260120668a9aaf,2026-01-20,GP01,new,29,511,9,7
TRPJHB20260120e59eacb7,2026-01-20,GP01,new,19,293,7,9
TRPPLZ20260120195822a6,2026-01-20,WC02,repeated,15,202,9,7
TRPRST20260120e14d5539,2026-01-20,NW01,new,18,240,10,7
TRPBFN2026012051a325e6,2026-01-20,FS01,new,7,70,6,6
