trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA202602043801edbd,2026-02-04,GP02,new,17,217,9,8
TRPPLZ20260204c402a3b3,2026-02-04,WC02,new,18,197,8,8
TRPJHB2026020420cad502,2026-02-04,GP01,new,29,489,9,8
TRPDBN20260204cff4c64c,2026-02-04,KZN01,repeated,12,141,6,7
TRPCPT202602045588eb19,2026-02-04,WC01,new,5,66,7,5
TRPJHB20260204c2582b28,2026-02-04,GP01,repeated,41,763,7,9
TRPJHB202602043f3b09e7,2026-02-04,GP01,repeated,36,615,10,10
TRPCPT20260204094c3f11,2026-02-04,WC01,repeated,20,263,5,9
TRPJHB20260204300383b1,2026-02-04,GP01,new,13,327,9,10
TRPCPT20260204b81f5e26,2026-02-04,WC01,new,14,164,9,7
TRPBFN202602041fdcb9c5,2026-02-04,FS01,repeated,7,80,7,8
TRPPMB2026020460f93c15,2026-02-04,KZN02,new,32,499,10,6
TRPPLZ20260204ac151da1,2026-02-04,WC02,new,13,123,8,9
TRPPTA202602049d6cd30f,2026-02-04,GP02,repeated,25,397,6,10
TRPPTA202602043fce423c,2026-02-04,GP02,new,28,431,7,9
TRPPMB20260204f77e7ad0,2026-02-04,KZN02,new,18,264,9,6
TRPDBN20260204a86737cc,2026-02-04,KZN01,repeated,19,216,7,6
TRPJHB202602047b233021,2026-02-04,GP01,repeated,33,610,6,9
TRPJHB2026020401957858,2026-02-04,GP01,new,27,476,8,7
TRPNEL20260204dc5ca83d,2026-02-04,MP01,repeated,9,186,10,8
TRPPMB20260204f29c61cd,2026-02-04,KZN02,new,33,481,8,9
TRPJHB2026020431918830,2026-02-04,GP01,new,41,739,9,8
TRPPLZ202602047baadca5,2026-02-04,WC02,new,16,237,10,8
TRPPTA202602044692de06,2026-02-04,GP02,repeated,24,375,7,9
TRPDBN202602045f47a8dc,2026-02-04,KZN01,repeated,10,145,6,6
TRPJHB2026020459636716,2026-02-04,GP01,new,32,604,10,10
TRPPMB20260204cac562bb,2026-02-04,KZN02,repeated,21,352,7,10
TRPPLZ2026020435ebc2b9,2026-02-04,WC02,new,24,241,8,7
TRPDBN20260204ac1799b7,2026-02-04,KZN01,repeated,17,188,4,6
TRPBFN202602048a6523c9,2026-02-04,FS01,new,16,193,8,5
TRPJHB20260204709a262f,2026-02-04,GP01,new,27,469,8,8
TRPDBN20260204e9f164cd,2026-02-04,KZN01,new,12,98,7,7
TRPDBN20260204c92eae46,2026-02-04,KZN01,repeated,7,105,5,5
TRPJHB202602045dd3ca6f,2026-02-04,GP01,repeated,27,495,10,10
TRPELS20260204609a598c,2026-02-04,EC01,new,16,260,8,9
TRPPMB202602041b59d143,2026-02-04,KZN02,new,17,289,7,6
TRPPLZ202602043fdad6ac,2026-02-04,WC02,new,16,189,9,8
TRPPLZ20260204e2539fad,2026-02-04,WC02,new,19,215,9,9
TRPPTA20260204588a6b14,2026-02-04,GP02,repeated,19,311,10,8
TRPPMB202602045f3c1112,2026-02-04,KZN02,new,17,242,8,9
TRPBFN20260204cdf69066,2026-02-04,FS01,new,10,143,7,6
TRPBFN20260204444b5321,2026-02-04,FS01,new,7,72,7,7
TRPELS20260204ed6ba7cf,2026-02-04,EC01,new,28,404,10,9
TRPPTA202602040bb8f296,2026-02-04,GP02,new,21,266,8,10
TRPCPT2026020465a0cc1a,2026-02-04,WC01,repeated,7,129,7,9
TRPDBN202602042a782726,2026-02-04,KZN01,repeated,12,167,6,6
TRPJHB2026020494a9684f,2026-02-04,GP01,new,35,587,10,10
TRPNEL20260204347e9d60,2026-02-04,MP01,new,17,270,8,9
TRPJHB20260204347823b5,2026-02-04,GP01,repeated,47,789,7,10
TRPJHB2026020414d84568,2026-02-04,GP01,new,37,660,10,8
TRPELS20260204d1cb6926,2026-02-04,EC01,repeated,11,230,8,9
TRPPMB20260204dcf1363f,2026-02-04,KZN02,repeated,23,308,8,7
TRPDBN20260204a8e9e335,2026-02-04,KZN01,repeated,5,93,5,8
TRPJHB20260204f512137c,2026-02-04,GP01,new,18,288,9,9
TRPCPT202602043af7fcc7,2026-02-04,WC01,repeated,7,82,6,5
TRPRST20260204fbd5f5d6,2026-02-04,NW01,new,18,229,9,8
TRPPTA202602044fe20cba,2026-02-04,GP02,new,16,288,10,10
TRPPTA20260204dc7e0cdd,2026-02-04,GP02,new,9,204,8,10
TRPPTA202602044a219869,2026-02-04,GP02,new,36,490,9,7
TRPNEL20260204f231c2bf,2026-02-04,MP01,new,21,345,8,8
