trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA202511223e241b74,2025-11-22,GP02,new,12,240,9,9
TRPPLZ202511223cfdefc4,2025-11-22,WC02,new,14,202,10,8
TRPJHB20251122ff699031,2025-11-22,GP01,new,28,510,9,7
TRPDBN20251122465f9112,2025-11-22,KZN01,repeated,9,134,7,8
TRPCPT202511226f0dd71d,2025-11-22,WC01,new,6,79,8,6
TRPJHB20251122acd2fe95,2025-11-22,GP01,repeated,44,762,8,8
TRPJHB202511222a86be12,2025-11-22,GP01,repeated,31,601,9,9
TRPCPT20251122cd581b4a,2025-11-22,WC01,repeated,18,252,4,8
TRPJHB202511225f37b61b,2025-11-22,GP01,new,18,312,10,9
TRPCPT20251122e5e7bd22,2025-11-22,WC01,new,13,191,8,7
TRPBFN2025112267260e07,2025-11-22,FS01,repeated,6,80,6,7
TRPPMB202511225c199d4d,2025-11-22,KZN02,new,35,498,10,8
TRPPLZ20251122768f45cc,2025-11-22,WC02,new,13,150,6,8
TRPPTA202511224c208bd9,2025-11-22,GP02,repeated,23,376,6,10
TRPPTA202511221be32cfc,2025-11-22,GP02,new,30,466,8,10
TRPPMB202511220d0ee5e7,2025-11-22,KZN02,new,20,268,9,6
TRPDBN2025112239009bcf,2025-11-22,KZN01,repeated,20,197,6,8
TRPJHB20251122fa747c95,2025-11-22,GP01,repeated,37,616,7,9
TRPJHB202511228adbb9a2,2025-11-22,GP01,new,24,450,9,8
TRPNEL202511222b2562b2,2025-11-22,MP01,repeated,12,210,10,10
TRPPMB202511224bc31bf2,2025-11-22,KZN02,new,35,501,6,9
TRPJHB202511220642bed3,2025-11-22,GP01,new,44,731,8,9
TRPPLZ202511224bacae12,2025-11-22,WC02,new,18,225,9,7
TRPPTA202511228d9e8627,2025-11-22,GP02,repeated,29,387,8,10
TRPDBN202511228ec82c0b,2025-11-22,KZN01,repeated,11,136,7,5
TRPJHB20251122d5161a0f,2025-11-22,GP01,new,35,609,9,10
TRPPMB20251122c85a8d18,2025-11-22,KZN02,repeated,22,326,5,8
TRPPLZ202511229c8d664d,2025-11-22,WC02,new,20,235,8,9
TRPDBN20251122d40ca495,2025-11-22,KZN01,repeated,15,195,4,4
TRPBFN20251122457bcfbd,2025-11-22,FS01,new,16,178,9,6
TRPJHB2025112203b8674c,2025-11-22,GP01,new,23,469,7,8
TRPDBN20251122c5e6d4c2,2025-11-22,KZN01,new,9,126,8,5
TRPDBN2025112292db15ac,2025-11-22,KZN01,repeated,5,97,7,7
TRPJHB20251122c0e6aa87,2025-11-22,GP01,repeated,24,494,9,9
TRPELS20251122395ba944,2025-11-22,EC01,new,13,227,9,8
TRPPMB2025112295c69f4e,2025-11-22,KZN02,new,22,274,7,7
TRPPLZ2025112223464885,2025-11-22,WC02,new,16,160,10,6
TRPPLZ20251122a9912e89,2025-11-22,WC02,new,21,222,8,7
TRPPTA202511225fdfea7f,2025-11-22,GP02,repeated,19,307,9,8
TRPPMB202511224c2c6095,2025-11-22,KZN02,new,18,242,7,10
TRPBFN20251122b8fddac5,2025-11-22,FS01,new,12,123,6,7
TRPBFN20251122afbca348,2025-11-22,FS01,new,5,81,8,7
TRPELS202511222717a0f9,2025-11-22,EC01,new,22,408,8,9
TRPPTA20251122d8e56db2,2025-11-22,GP02,new,17,266,10,9
TRPCPT20251122b1800ffc,2025-11-22,WC01,repeated,6,149,7,7
TRPDBN20251122fc7cc4d9,2025-11-22,KZN01,repeated,10,144,7,7
TRPJHB2025112258125888,2025-11-22,GP01,new,36,597,9,10
TRPNEL202511227543b315,2025-11-22,MP01,new,20,260,9,10
TRPJHB20251122e1b4c46b,2025-11-22,GP01,repeated,47,767,7,10
TRPJHB20251122f29913fc,2025-11-22,GP01,new,38,681,10,9
TRPELS2025112286926ee7,2025-11-22,EC01,repeated,15,211,8,7
TRPPMB2025112251c3a25b,2025-11-22,KZN02,repeated,24,305,8,6
TRPDBN20251122216e17a9,2025-11-22,KZN01,repeated,5,77,6,7
TRPJHB202511224fbffc5d,2025-11-22,GP01,new,12,295,10,10
TRPCPT20251122aa995d4f,2025-11-22,WC01,repeated,5,103,5,5
TRPRST202511225e58a63d,2025-11-22,NW01,new,16,229,9,7
TRPPTA202511220d6a5a03,2025-11-22,GP02,new,17,270,10,10
TRPPTA20251122ad23fc40,2025-11-22,GP02,new,12,192,8,10
TRPPTA2025112289dad519,2025-11-22,GP02,new,37,492,10,9
TRPNEL2025112224326501,2025-11-22,MP01,new,21,356,8,9
TRPCPT202511223090ece8,2025-11-22,WC01,new,8,144,8,7
TRPPLZ20251122236fe51f,2025-11-22,WC02,new,11,138,9,9
TRPJHB20251122f08fbe4d,2025-11-22,GP01,new,36,652,8,7
TRPPMB20251122c3470739,2025-11-22,KZN02,new,14,177,6,8
TRPNEL202511224d672f68,2025-11-22,MP01,new,17,234,7,8
TRPBFN20251122afff09fc,2025-11-22,FS01,repeated,21,212,4,6
TRPJHB20251122c9230bc3,2025-11-22,GP01,new,41,751,9,10
TRPNEL2025112228223bcf,2025-11-22,MP01,new,21,316,9,10
TRPCPT202511221ef3ef0c,2025-11-22,WC01,repeated,18,223,7,6
TRPDBN20251122ccce77cc,2025-11-22,KZN01,repeated,13,143,6,4
TRPELS20251122e874b6df,2025-11-22,EC01,new,10,157,8,10
TRPDBN20251122b618b358,2025-11-22,KZN01,repeated,14,198,5,8
TRPPMB20251122890edf29,2025-11-22,KZN02,new,30,465,7,10
TRPPMB2025112269d83eab,2025-11-22,KZN02,repeated,13,179,8,9
TRPJHB202511227953bf17,2025-11-22,GP01,new,16,310,9,7
TRPPTA20251122d50fdae0,2025-11-22,GP02,new,26,351,9,7
TRPPLZ2025112260fb6d27,2025-11-22,WC02,repeated,19,218,10,7
TRPPTA20251122551e82b2,2025-11-22,GP02,new,34,495,8,7
TRPPTA202511224021ac6e,2025-11-22,GP02,new,28,424,8,10
TRPCPT202511222a0d485f,2025-11-22,WC01,new,12,127,8,8
TRPPTA2025112278e54616,2025-11-22,GP02,new,36,543,9,7
TRPBFN202511223eb6f83a,2025-11-22,FS01,new,11,162,10,7
TRPJHB202511222d2d215c,2025-11-22,GP01,repeated,25,475,8,9
TRPJHB202511225ec161da,2025-11-22,GP01,new,22,423,10,8
TRPPTA202511220e503e90,2025-11-22,GP02,new,27,357,10,8
TRPJHB20251122c43c0ee6,2025-11-22,GP01,new,16,336,10,7
TRPNEL2025112245cb9d9b,2025-11-22,MP01,new,17,299,7,10
TRPPMB20251122d749a648,2025-11-22,KZN02,repeated,37,458,8,6
TRPCPT20251122bf74d993,2025-11-22,WC01,new,16,211,9,7
TRPRST20251122488758dc,2025-11-22,NW01,repeated,16,245,5,8
TRPPLZ20251122e54fbbc5,2025-11-22,WC02,repeated,19,199,7,6
TRPJHB20251122ee13c10c,2025-11-22,GP01,repeated,21,378,6,9
TRPPTA20251122f9f81461,2025-11-22,GP02,new,17,313,8,10
TRPNEL202511228e0cc1cd,2025-11-22,MP01,new,14,165,7,10
TRPJHB20251122b6da96e3,2025-11-22,GP01,repeated,36,699,9,10
TRPPTA20251122d9d7704d,2025-11-22,GP02,new,30,444,8,10
TRPPMB202511223c7b8cd3,2025-11-22,KZN02,new,23,337,6,6
TRPJHB20251122c9eccdfd,2025-11-22,GP01,new,30,504,10,7
TRPJHB202511222e949037,2025-11-22,GP01,new,18,320,8,10
TRPPLZ2025112245f47200,2025-11-22,WC02,repeated,21,229,9,5
TRPRST20251122026da94d,2025-11-22,NW01,new,21,253,10,8
TRPBFN202511227a0fc84f,2025-11-22,FS01,new,6,98,7,7
TRPPLZ202511227d59e298,2025-11-22,WC02,new,21,271,8,6
TRPPTA202511225fbcdaad,2025-11-22,GP02,new,15,218,9,10
TRPPMB202511221c840bca,2025-11-22,KZN02,repeated,19,281,6,7
TRPJHB202511222f76c746,2025-11-22,GP01,repeated,17,297,8,8
TRPJHB2025112281325a39,2025-11-22,GP01,repeated,37,717,8,9
TRPNEL20251122e01ce50f,2025-11-22,MP01,new,21,312,10,7
TRPDBN202511222beb9f26,2025-11-22,KZN01,repeated,8,105,4,7
TRPPLZ20251122c523b010,2025-11-22,WC02,new,16,147,8,8
TRPRST2025112211415f85,2025-11-22,NW01,repeated,11,177,8,9
TRPJHB202511223513342e,2025-11-22,GP01,new,20,368,10,10
TRPPMB20251122124bfa71,2025-11-22,KZN02,new,23,276,8,9
TRPJHB2025112251bc6b2e,2025-11-22,GP01,new,38,695,10,9
TRPPTA20251122561b5aea,2025-11-22,GP02,repeated,28,419,10,8
TRPRST20251122a3180e43,2025-11-22,NW01,new,16,250,9,8
TRPPTA202511229525b190,2025-11-22,GP02,new,8,156,9,10
TRPPMB20251122b7fabb41,2025-11-22,KZN02,new,15,212,9,8
