trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA2025121704027e00,2025-12-17,GP02,new,15,210,8,7
TRPPLZ2025121707271d9d,2025-12-17,WC02,new,17,216,8,6
TRPJHB20251217e58637e6,2025-12-17,GP01,new,27,498,8,9
TRPDBN202512175336a0d9,2025-12-17,KZN01,repeated,12,143,5,6
TRPCPT202512176e5d33bd,2025-12-17,WC01,new,5,74,9,5
TRPJHB2025121766dcd7fa,2025-12-17,GP01,repeated,45,752,7,10
TRPJHB20251217d778b29d,2025-12-17,GP01,repeated,34,598,9,9
TRPCPT20251217651f7ed0,2025-12-17,WC01,repeated,19,253,4,8
TRPJHB202512170cc584f4,2025-12-17,GP01,new,19,326,10,8
TRPCPT2025121733a04e54,2025-12-17,WC01,new,15,162,10,7
TRPBFN202512177bd3df24,2025-12-17,FS01,repeated,5,75,6,9
TRPPMB20251217c5b5a2b9,2025-12-17,KZN02,new,32,491,10,6
TRPPLZ2025121751e78975,2025-12-17,WC02,new,8,153,7,10
TRPPTA20251217d3f5ae94,2025-12-17,GP02,repeated,24,397,6,10
TRPPTA20251217885c11f8,2025-12-17,GP02,new,30,450,8,10
TRPPMB20251217ab538fe9,2025-12-17,KZN02,new,20,255,9,6
TRPDBN20251217fdb8133b,2025-12-17,KZN01,repeated,15,211,8,7
TRPJHB2025121703539d62,2025-12-17,GP01,repeated,34,610,8,9
TRPJHB202512174f2ae1ff,2025-12-17,GP01,new,25,458,9,8
TRPNEL2025121733abb3cb,2025-12-17,MP01,repeated,11,188,10,10
TRPPMB2025121721d034dd,2025-12-17,KZN02,new,35,487,7,8
TRPJHB20251217ce34f700,2025-12-17,GP01,new,42,755,7,9
TRPPLZ2025121733cb70f0,2025-12-17,WC02,new,16,246,10,9
TRPPTA202512179313168f,2025-12-17,GP02,repeated,28,382,8,10
TRPDBN20251217ba6d7fd6,2025-12-17,KZN01,repeated,10,168,5,5
TRPJHB2025121736449ba5,2025-12-17,GP01,new,34,614,9,10
TRPPMB202512177129f581,2025-12-17,KZN02,repeated,26,345,6,9
TRPPLZ202512170bfca026,2025-12-17,WC02,new,19,273,9,9
TRPDBN202512176c69c6ee,2025-12-17,KZN01,repeated,16,195,5,6
TRPBFN20251217d2279407,2025-12-17,FS01,new,16,177,10,6
TRPJHB20251217daa73696,2025-12-17,GP01,new,24,466,8,9
TRPDBN2025121798e7ee17,2025-12-17,KZN01,new,10,116,8,7
TRPDBN202512173b1b68e7,2025-12-17,KZN01,repeated,5,77,7,5
TRPJHB2025121767a35e2f,2025-12-17,GP01,repeated,27,486,10,10
TRPELS202512179560ca81,2025-12-17,EC01,new,12,262,9,7
TRPPMB2025121737464fcf,2025-12-17,KZN02,new,23,305,7,6
TRPPLZ20251217196ed8ba,2025-12-17,WC02,new,16,161,9,6
TRPPLZ2025121766cebb1e,2025-12-17,WC02,new,22,248,8,9
TRPPTA2025121710b4687d,2025-12-17,GP02,repeated,17,297,8,10
TRPPMB20251217e7856911,2025-12-17,KZN02,new,15,278,8,10
TRPBFN2025121732bbc98b,2025-12-17,FS01,new,11,124,8,6
TRPBFN202512170f393685,2025-12-17,FS01,new,6,83,8,7
TRPELS20251217f0ab47f7,2025-12-17,EC01,new,26,404,10,7
TRPPTA20251217efffb59c,2025-12-17,GP02,new,16,270,10,10
TRPCPT202512179318d3c1,2025-12-17,WC01,repeated,11,146,6,9
TRPDBN202512177185a253,2025-12-17,KZN01,repeated,15,142,8,7
TRPJHB20251217afe4a6db,2025-12-17,GP01,new,32,596,10,9
TRPNEL20251217caa4fbdf,2025-12-17,MP01,new,15,283,8,9
TRPJHB20251217d3ee2b78,2025-12-17,GP01,repeated,45,765,7,10
TRPJHB20251217dfe27da5,2025-12-17,GP01,new,36,680,9,9
TRPELS202512172be2d215,2025-12-17,EC01,repeated,9,227,7,8
TRPPMB2025121791f51fb6,2025-12-17,KZN02,repeated,20,329,7,5
TRPDBN20251217159b4072,2025-12-17,KZN01,repeated,5,80,6,8
TRPJHB20251217a526abac,2025-12-17,GP01,new,14,306,10,10
TRPCPT20251217cc031629,2025-12-17,WC01,repeated,5,67,6,5
TRPRST2025121705d2539d,2025-12-17,NW01,new,16,221,9,7
TRPPTA20251217bd12f0dc,2025-12-17,GP02,new,18,295,9,10
TRPPTA20251217b0a4912e,2025-12-17,GP02,new,8,170,8,10
TRPPTA20251217e8553680,2025-12-17,GP02,new,34,514,10,8
TRPNEL20251217bdb14610,2025-12-17,MP01,new,20,355,7,7
TRPCPT202512172cd0ebde,2025-12-17,WC01,new,12,158,8,8
TRPPLZ202512171a417da6,2025-12-17,WC02,new,8,131,10,9
TRPJHB202512178971b659,2025-12-17,GP01,new,35,616,10,8
TRPPMB20251217ba3cd95d,2025-12-17,KZN02,new,12,168,6,7
TRPNEL202512173b7f525d,2025-12-17,MP01,new,11,225,7,9
TRPBFN202512175cf640d4,2025-12-17,FS01,repeated,17,201,6,6
TRPJHB202512177b03ba35,2025-12-17,GP01,new,38,729,10,10
TRPNEL20251217d369a18b,2025-12-17,MP01,new,23,302,8,10
TRPCPT2025121719fdd4c5,2025-12-17,WC01,repeated,14,224,7,7
TRPDBN20251217b52b9a69,2025-12-17,KZN01,repeated,11,158,6,4
TRPELS2025121758600021,2025-12-17,EC01,new,6,166,8,9
TRPDBN20251217dfecb440,2025-12-17,KZN01,repeated,15,183,5,9
TRPPMB202512177cb4fe0c,2025-12-17,KZN02,new,36,467,9,8
TRPPMB20251217e025d289,2025-12-17,KZN02,repeated,14,173,9,10
TRPJHB20251217523b6a37,2025-12-17,GP01,new,14,297,9,8
TRPPTA20251217f88bc73b,2025-12-17,GP02,new,24,336,10,8
TRPPLZ20251217cf2538e4,2025-12-17,WC02,repeated,20,211,9,6
TRPPTA20251217d4fdffa0,2025-12-17,GP02,new,31,487,9,9
TRPPTA20251217883a5a2b,2025-12-17,GP02,new,26,406,9,10
TRPCPT2025121781e93c7a,2025-12-17,WC01,new,9,146,8,8
