trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA20250903461ee77d,2025-09-03,GP02,new,15,246,9,9
TRPPLZ2025090358b3252b,2025-09-03,WC02,new,15,193,10,6
TRPJHB202509030cf2d658,2025-09-03,GP01,new,28,489,8,7
TRPDBN202509034e7d83fb,2025-09-03,KZN01,repeated,10,117,6,6
TRPCPT20250903988a05eb,2025-09-03,WC01,new,5,66,8,7
TRPJHB202509035dd9814f,2025-09-03,GP01,repeated,43,787,7,8
TRPJHB202509035ee38961,2025-09-03,GP01,repeated,34,597,9,10
TRPCPT20250903b1cf3423,2025-09-03,WC01,repeated,21,256,4,8
TRPJHB20250903f69aa136,2025-09-03,GP01,new,18,307,10,10
TRPCPT202509037da74766,2025-09-03,WC01,new,10,185,10,6
TRPBFN20250903ff1a5d16,2025-09-03,FS01,repeated,7,72,5,7
TRPPMB20250903e0874742,2025-09-03,KZN02,new,32,464,9,7
TRPPLZ20250903082328e4,2025-09-03,WC02,new,11,137,7,10
TRPPTA2025090332609297,2025-09-03,GP02,repeated,27,385,6,10
TRPPTA20250903f2fb5ad9,2025-09-03,GP02,new,27,468,7,9
TRPPMB2025090324385324,2025-09-03,KZN02,new,19,250,7,7
TRPDBN202509032ada5505,2025-09-03,KZN01,repeated,20,209,8,7
TRPJHB202509035e5e7182,2025-09-03,GP01,repeated,35,615,6,8
TRPJHB20250903d7d4035c,2025-09-03,GP01,new,27,469,8,7
TRPNEL202509035e7e5635,2025-09-03,MP01,repeated,11,187,9,8
TRPPMB202509038ecd8878,2025-09-03,KZN02,new,33,474,8,7
TRPJHB2025090302b4af89,2025-09-03,GP01,new,41,738,9,9
TRPPLZ202509036b0773e6,2025-09-03,WC02,new,16,229,9,7
TRPPTA20250903cb44522d,2025-09-03,GP02,repeated,25,408,7,10
TRPDBN20250903f094ce1a,2025-09-03,KZN01,repeated,11,158,5,5
TRPJHB202509030a038a91,2025-09-03,GP01,new,33,615,10,10
TRPPMB20250903b46d08b5,2025-09-03,KZN02,repeated,27,319,6,9
TRPPLZ2025090308a56b57,2025-09-03,WC02,new,22,260,8,7
TRPDBN2025090360cc8dc8,2025-09-03,KZN01,repeated,13,190,5,6
TRPBFN20250903c338047b,2025-09-03,FS01,new,17,174,8,6
TRPJHB20250903f763c0c0,2025-09-03,GP01,new,28,467,7,7
TRPDBN20250903c2f024fd,2025-09-03,KZN01,new,11,116,8,6
TRPDBN202509031628a9c2,2025-09-03,KZN01,repeated,5,109,6,5
TRPJHB20250903f6ed0e7a,2025-09-03,GP01,repeated,28,484,10,10
TRPELS2025090321ac7578,2025-09-03,EC01,new,15,249,8,7
TRPPMB20250903c1420da0,2025-09-03,KZN02,new,19,293,9,6
TRPPLZ20250903992cad29,2025-09-03,WC02,new,11,178,10,7
TRPPLZ202509034c196bd1,2025-09-03,WC02,new,17,216,7,9
TRPPTA2025090353d2a1b5,2025-09-03,GP02,repeated,21,301,8,10
TRPPMB20250903841d8362,2025-09-03,KZN02,new,15,244,6,8
TRPBFN202509037e00639b,2025-09-03,FS01,new,14,121,6,5
TRPBFN20250903d0a58ae5,2025-09-03,FS01,new,5,64,7,7
TRPELS20250903af8e07e5,2025-09-03,EC01,new,24,409,9,8
TRPPTA20250903ea0997f6,2025-09-03,GP02,new,18,268,9,10
TRPCPT202509035ae52432,2025-09-03,WC01,repeated,8,122,8,9
TRPDBN202509039e7a953f,2025-09-03,KZN01,repeated,15,169,8,5
TRPJHB20250903e7fe1dd3,2025-09-03,GP01,new,31,613,9,9
TRPNEL2025090345afe869,2025-09-03,MP01,new,14,247,9,10
TRPJHB2025090389914030,2025-09-03,GP01,repeated,42,775,7,10
TRPJHB20250903b0b6011c,2025-09-03,GP01,new,36,651,9,8
