trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA20251015dab3276f,2025-10-15,GP02,new,11,244,10,8
TRPPLZ202510151b49634a,2025-10-15,WC02,new,17,207,8,6
TRPJHB20251015b5f19d68,2025-10-15,GP01,new,26,499,7,8
TRPDBN2025101507771fe7,2025-10-15,KZN01,repeated,12,109,5,8
TRPCPT2025101517c11ebf,2025-10-15,WC01,new,5,75,7,5
TRPJHB202510156b6c9d1b,2025-10-15,GP01,repeated,42,762,6,9
TRPJHB20251015edb86405,2025-10-15,GP01,repeated,37,610,9,10
TRPCPT20251015040c44d9,2025-10-15,WC01,repeated,18,271,5,9
TRPJHB20251015e8f0fb47,2025-10-15,GP01,new,14,323,10,8
TRPCPT2025101511abecd4,2025-10-15,WC01,new,15,190,9,6
TRPBFN202510151710e132,2025-10-15,FS01,repeated,7,63,7,8
TRPPMB20251015eb00fb7f,2025-10-15,KZN02,new,33,493,10,7
TRPPLZ20251015e0aa8796,2025-10-15,WC02,new,8,121,8,9
TRPPTA2025101517c789ee,2025-10-15,GP02,repeated,23,383,8,10
TRPPTA202510156262166b,2025-10-15,GP02,new,30,458,7,10
TRPPMB20251015854bb03a,2025-10-15,KZN02,new,19,267,8,7
TRPDBN202510152120fea3,2025-10-15,KZN01,repeated,18,201,6,7
TRPJHB20251015a7ad7a77,2025-10-15,GP01,repeated,31,604,6,7
TRPJHB202510151c73e4ad,2025-10-15,GP01,new,27,463,9,8
TRPNEL20251015960169c2,2025-10-15,MP01,repeated,9,177,8,10
TRPPMB20251015e5d4d32e,2025-10-15,KZN02,new,34,488,7,8
TRPJHB202510150f33f975,2025-10-15,GP01,new,44,768,7,7
TRPPLZ20251015c78eb296,2025-10-15,WC02,new,22,232,10,7
TRPPTA20251015c5a61a28,2025-10-15,GP02,repeated,26,386,8,10
TRPDBN20251015bf8089fa,2025-10-15,KZN01,repeated,15,166,5,5
TRPJHB202510154165d979,2025-10-15,GP01,new,33,608,9,10
TRPPMB20251015389e84a1,2025-10-15,KZN02,repeated,22,340,6,8
