trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA20251218391b5714,2025-12-18,GP02,new,14,247,9,8
TRPPLZ2025121830591697,2025-12-18,WC02,new,16,195,10,6
TRPJHB20251218928a7301,2025-12-18,GP01,new,29,498,9,9
TRPDBN20251218b566e769,2025-12-18,KZN01,repeated,9,147,5,7
TRPCPT202512188b70de08,2025-12-18,WC01,new,5,95,9,5
TRPJHB2025121833f4ee41,2025-12-18,GP01,repeated,45,778,8,10
TRPJHB20251218fb9accdc,2025-12-18,GP01,repeated,36,629,8,9
TRPCPT202512184fd8bdb9,2025-12-18,WC01,repeated,18,247,5,7
TRPJHB20251218790331f5,2025-12-18,GP01,new,16,310,10,9
TRPCPT202512181a345eb9,2025-12-18,WC01,new,13,189,8,5
TRPBFN20251218d9193b25,2025-12-18,FS01,repeated,9,92,7,8
TRPPMB20251218c80d42e2,2025-12-18,KZN02,new,32,465,10,7
TRPPLZ20251218789fbf47,2025-12-18,WC02,new,11,113,8,10
TRPPTA20251218bdf2d101,2025-12-18,GP02,repeated,25,399,8,10
TRPPTA202512181a6187eb,2025-12-18,GP02,new,29,439,8,9
TRPPMB2025121844e7058c,2025-12-18,KZN02,new,21,256,8,6
TRPDBN2025121858193285,2025-12-18,KZN01,repeated,14,216,7,6
TRPJHB20251218087864d1,2025-12-18,GP01,repeated,36,621,8,7
TRPJHB202512181af0da8c,2025-12-18,GP01,new,28,456,9,7
TRPNEL20251218c8daf430,2025-12-18,MP01,repeated,11,196,8,8
TRPPMB20251218511a29e1,2025-12-18,KZN02,new,38,475,6,8
TRPJHB20251218de0a7e23,2025-12-18,GP01,new,39,767,7,8
TRPPLZ20251218bd6be2e0,2025-12-18,WC02,new,21,244,10,7
TRPPTA202512188a06ac7b,2025-12-18,GP02,repeated,29,385,7,10
TRPDBN20251218d1d0b3cb,2025-12-18,KZN01,repeated,10,152,5,5
TRPJHB20251218a032f23c,2025-12-18,GP01,new,33,598,10,9
TRPPMB202512187f3d2586,2025-12-18,KZN02,repeated,21,325,7,9
TRPPLZ2025121889ea7a6a,2025-12-18,WC02,new,20,234,8,9
TRPDBN20251218fcfa84bc,2025-12-18,KZN01,repeated,13,192,4,4
TRPBFN20251218044da9fd,2025-12-18,FS01,new,18,208,9,5
TRPJHB2025121844746f34,2025-12-18,GP01,new,22,463,7,7
TRPDBN202512186de9ed7b,2025-12-18,KZN01,new,11,112,6,5
TRPDBN20251218e178af62,2025-12-18,KZN01,repeated,5,88,7,5
TRPJHB202512183f26e52f,2025-12-18,GP01,repeated,24,516,10,10
TRPELS20251218d18e8725,2025-12-18,EC01,new,15,249,9,9
TRPPMB202512181f90f99a,2025-12-18,KZN02,new,19,282,8,8
TRPPLZ202512181a6156b2,2025-12-18,WC02,new,12,160,10,6
TRPPLZ20251218324d7917,2025-12-18,WC02,new,20,248,8,8
TRPPTA20251218db81e8f1,2025-12-18,GP02,repeated,20,318,10,10
TRPPMB2025121849c7ac80,2025-12-18,KZN02,new,18,266,6,10
TRPBFN202512181a4f3043,2025-12-18,FS01,new,12,109,6,7
TRPBFN202512182086edd7,2025-12-18,FS01,new,5,65,6,7
TRPELS20251218e581f6fc,2025-12-18,EC01,new,24,421,9,7
TRPPTA2025121800e5bc31,2025-12-18,GP02,new,16,285,8,9
TRPCPT20251218bd47a02e,2025-12-18,WC01,repeated,11,117,7,9
TRPDBN202512183463e0fe,2025-12-18,KZN01,repeated,13,182,6,7
