trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA202512196fae0cd2,2025-12-19,GP02,new,12,213,8,8
TRPPLZ2025121939788eaf,2025-12-19,WC02,new,14,205,9,7
TRPJHB20251219dd3ef44a,2025-12-19,GP01,new,28,487,7,9
TRPDBN202512193ef3edb8,2025-12-19,KZN01,repeated,9,121,7,8
TRPCPT2025121965335643,2025-12-19,WC01,new,5,76,7,7
TRPJHB20251219487bfa25,2025-12-19,GP01,repeated,42,763,7,10
TRPJHB20251219c3b9e3f6,2025-12-19,GP01,repeated,36,631,9,9
TRPCPT2025121902dba674,2025-12-19,WC01,repeated,16,274,6,7
TRPJHB20251219469da72e,2025-12-19,GP01,new,17,325,9,9
TRPCPT2025121937d796de,2025-12-19,WC01,new,15,201,10,6
TRPBFN202512195f290ec5,2025-12-19,FS01,repeated,8,78,5,8
TRPPMB202512190775fdbd,2025-12-19,KZN02,new,36,464,9,6
TRPPLZ20251219aa5ce1b9,2025-12-19,WC02,new,12,153,8,8
TRPPTA20251219b941c536,2025-12-19,GP02,repeated,28,375,6,10
TRPPTA20251219d7d29473,2025-12-19,GP02,new,31,467,8,10
TRPPMB202512190590be39,2025-12-19,KZN02,new,18,277,8,6
TRPDBN20251219edafc5ae,2025-12-19,KZN01,repeated,15,219,8,7
TRPJHB2025121937b09f28,2025-12-19,GP01,repeated,37,610,6,8
TRPJHB20251219ad314d83,2025-12-19,GP01,new,26,461,7,9
TRPNEL2025121943055bc1,2025-12-19,MP01,repeated,14,182,8,8
TRPPMB202512199e5b1028,2025-12-19,KZN02,new,36,481,7,7
TRPJHB202512197132ee1b,2025-12-19,GP01,new,40,749,9,9
TRPPLZ202512193b81a5f4,2025-12-19,WC02,new,21,246,10,7
TRPPTA2025121913eddfee,2025-12-19,GP02,repeated,28,385,9,10
TRPDBN20251219fd678f58,2025-12-19,KZN01,repeated,10,153,7,7
TRPJHB202512198ad0a4ff,2025-12-19,GP01,new,34,621,10,9
TRPPMB2025121933605b7b,2025-12-19,KZN02,repeated,23,342,7,9
TRPPLZ202512190b3d3a4b,2025-12-19,WC02,new,22,241,8,7
TRPDBN202512199004cd11,2025-12-19,KZN01,repeated,16,209,6,6
TRPBFN20251219735b8e34,2025-12-19,FS01,new,20,194,9,7
TRPJHB20251219259beb0d,2025-12-19,GP01,new,28,456,7,7
TRPDBN2025121953414e59,2025-12-19,KZN01,new,6,108,7,7
TRPDBN202512197ac32aea,2025-12-19,KZN01,repeated,8,102,7,6
TRPJHB202512199fdb6c76,2025-12-19,GP01,repeated,28,490,8,10
TRPELS2025121964b14fa6,2025-12-19,EC01,new,17,226,8,9
TRPPMB20251219e5c0d9ee,2025-12-19,KZN02,new,20,278,7,6
TRPPLZ202512193aa65359,2025-12-19,WC02,new,11,163,10,8
TRPPLZ202512197fbcebb2,2025-12-19,WC02,new,17,229,7,8
TRPPTA202512195dda3f03,2025-12-19,GP02,repeated,20,306,9,9
TRPPMB202512193d137b6a,2025-12-19,KZN02,new,17,264,8,9
TRPBFN20251219ba7dece3,2025-12-19,FS01,new,14,138,8,6
TRPBFN20251219e84c5744,2025-12-19,FS01,new,8,64,7,8
TRPELS202512190d59f0fb,2025-12-19,EC01,new,25,408,9,8
TRPPTA202512193fe8c1f2,2025-12-19,GP02,new,21,266,10,9
TRPCPT202512197fd68fbf,2025-12-19,WC01,repeated,9,120,8,8
TRPDBN20251219af2788fd,2025-12-19,KZN01,repeated,13,181,8,7
TRPJHB2025121986d46dac,2025-12-19,GP01,new,34,594,9,9
TRPNEL20251219b5ba2abf,2025-12-19,MP01,new,20,258,7,10
TRPJHB2025121999d3ba24,2025-12-19,GP01,repeated,47,779,6,8
TRPJHB20251219d2a16841,2025-12-19,GP01,new,38,667,9,7
TRPELS202512193f145c3c,2025-12-19,EC01,repeated,13,221,6,8
TRPPMB20251219c123be76,2025-12-19,KZN02,repeated,19,302,8,6
TRPDBN2025121981a9c674,2025-12-19,KZN01,repeated,5,91,6,7
TRPJHB2025121987886ac9,2025-12-19,GP01,new,14,274,9,10
TRPCPT2025121974f34149,2025-12-19,WC01,repeated,5,67,6,5
TRPRST202512193b22d9c3,2025-12-19,NW01,new,15,216,10,9
TRPPTA202512190fbe841c,2025-12-19,GP02,new,16,270,10,9
TRPPTA20251219ba17bdbf,2025-12-19,GP02,new,9,171,10,9
TRPPTA20251219ad0c9b74,2025-12-19,GP02,new,33,502,10,8
TRPNEL2025121962ecd4b8,2025-12-19,MP01,new,22,349,9,9
TRPCPT202512195ed3fde0,2025-12-19,WC01,new,8,141,7,9
TRPPLZ20251219754cd181,2025-12-19,WC02,new,8,116,8,9
TRPJHB202512194dcf3f13,2025-12-19,GP01,new,34,623,8,8
TRPPMB20251219dcf80435,2025-12-19,KZN02,new,12,185,7,7
TRPNEL20251219834c837c,2025-12-19,MP01,new,13,211,8,10
TRPBFN20251219703f48e0,2025-12-19,FS01,repeated,15,201,6,6
TRPJHB202512191da2bdc9,2025-12-19,GP01,new,41,730,9,10
TRPNEL202512195df7ce37,2025-12-19,MP01,new,21,306,10,10
TRPCPT20251219269e0985,2025-12-19,WC01,repeated,16,222,6,6
TRPDBN20251219694b3a10,2025-12-19,KZN01,repeated,15,133,7,5
TRPELS2025121963917e18,2025-12-19,EC01,new,9,150,10,10
TRPDBN20251219c2e94023,2025-12-19,KZN01,repeated,12,180,6,9
TRPPMB202512199c3c11ac,2025-12-19,KZN02,new,33,450,7,8
TRPPMB2025121956c8a59e,2025-12-19,KZN02,repeated,9,190,9,9
TRPJHB202512192537b1a2,2025-12-19,GP01,new,16,310,9,8
TRPPTA202512195c13c407,2025-12-19,GP02,new,25,336,10,8
TRPPLZ20251219f351320d,2025-12-19,WC02,repeated,16,193,10,6
TRPPTA202512198368ea6c,2025-12-19,GP02,new,33,508,9,9
TRPPTA202512199aef5bc7,2025-12-19,GP02,new,30,417,10,10
TRPCPT2025121931a70e99,2025-12-19,WC01,new,12,151,6,8
TRPPTA20251219be2b2056,2025-12-19,GP02,new,39,549,10,9
TRPBFN20251219bed45132,2025-12-19,FS01,new,13,148,10,5
TRPJHB202512194352b618,2025-12-19,GP01,repeated,22,465,8,7
TRPJHB20251219f62cc770,2025-12-19,GP01,new,21,420,9,9
TRPPTA202512193c6d1de1,2025-12-19,GP02,new,24,385,10,9
TRPJHB2025121921184f5d,2025-12-19,GP01,new,17,360,9,8
TRPNEL20251219cef63bd1,2025-12-19,MP01,new,22,303,9,10
TRPPMB2025121928495995,2025-12-19,KZN02,repeated,37,448,7,7
TRPCPT20251219feb0d8af,2025-12-19,WC01,new,12,198,9,7
TRPRST20251219c13b5d97,2025-12-19,NW01,repeated,17,245,5,8
TRPPLZ2025121962192963,2025-12-19,WC02,repeated,20,230,7,6
TRPJHB202512199d2d4f0f,2025-12-19,GP01,repeated,20,375,7,10
TRPPTA20251219c67cfc11,2025-12-19,GP02,new,22,299,7,9
TRPNEL202512197651cf42,2025-12-19,MP01,new,12,201,7,10
TRPJHB20251219feae1624,2025-12-19,GP01,repeated,39,668,8,10
TRPPTA202512196eb3e477,2025-12-19,GP02,new,27,438,7,9
TRPPMB202512194ba388f9,2025-12-19,KZN02,new,28,369,6,7
TRPJHB2025121905b4101a,2025-12-19,GP01,new,29,520,8,7
TRPJHB202512190aaac9b4,2025-12-19,GP01,new,14,291,9,9
TRPPLZ20251219c18d8c5b,2025-12-19,WC02,repeated,19,211,9,5
TRPRST2025121912bd1ef2,2025-12-19,NW01,new,19,246,10,9
TRPBFN2025121977f1351b,2025-12-19,FS01,new,5,73,7,8
TRPPLZ20251219e613d531,2025-12-19,WC02,new,21,279,8,7
TRPPTA20251219039ba879,2025-12-19,GP02,new,12,185,9,10
TRPPMB202512190b03e883,2025-12-19,KZN02,repeated,20,277,7,6
TRPJHB20251219e10ff9cb,2025-12-19,GP01,repeated,12,312,8,10
TRPJHB20251219ee5ba00f,2025-12-19,GP01,repeated,42,697,10,10
TRPNEL202512192abb4719,2025-12-19,MP01,new,18,312,9,7
TRPDBN20251219e76eb5f6,2025-12-19,KZN01,repeated,8,87,5,9
TRPPLZ202512196ab96656,2025-12-19,WC02,new,11,166,8,9
TRPRST202512194f5c3bde,2025-12-19,NW01,repeated,17,210,9,9
TRPJHB20251219e63193ea,2025-12-19,GP01,new,20,376,10,10
TRPPMB202512191c7ee3a4,2025-12-19,KZN02,new,18,275,7,10
TRPJHB20251219205cf665,2025-12-19,GP01,new,35,688,8,10
TRPPTA20251219844e40b2,2025-12-19,GP02,repeated,24,419,9,10
TRPRST2025121902734578,2025-12-19,NW01,new,17,237,8,8
TRPPTA20251219df3d5a83,2025-12-19,GP02,new,13,156,9,10
TRPPMB202512190237be3d,2025-12-19,KZN02,new,12,175,8,10
TRPPTA202512193b6fdec0,2025-12-19,GP02,new,19,316,9,9
TRPJHB202512197202ab4d,2025-12-19,GP01,new,42,748,9,7
TRPPLZ202512194fb8c89f,2025-12-19,WC02,repeated,16,212,6,9
TRPDBN202512197be0140c,2025-12-19,KZN01,repeated,5,77,6,8
TRPDBN20251219f4fe9283,2025-12-19,KZN01,new,14,149,8,6
TRPJHB202512193fbe2634,2025-12-19,GP01,new,17,386,10,10
TRPCPT2025121951089016,2025-12-19,WC01,new,15,204,8,8
TRPPLZ2025121930501fa5,2025-12-19,WC02,new,15,173,10,8
TRPELS20251219d985393d,2025-12-19,EC01,new,9,164,10,9
TRPJHB2025121989817dff,2025-12-19,GP01,new,21,453,10,8
TRPCPT2025121977b3e321,2025-12-19,WC01,new,16,200,6,7
TRPCPT20251219aebbabf2,2025-12-19,WC01,repeated,11,122,6,7
TRPJHB2025121974f155db,2025-12-19,GP01,new,18,282,8,8
TRPCPT2025121943fcedfb,2025-12-19,WC01,new,12,147,8,7
TRPDBN20251219da68b5ec,2025-12-19,KZN01,new,11,174,10,8
TRPPMB20251219effd7db9,2025-12-19,KZN02,new,27,344,6,10
TRPPLZ202512196ee856d7,2025-12-19,WC02,new,18,225,9,8
TRPDBN20251219b209d2e8,2025-12-19,KZN01,new,14,172,7,6
TRPJHB202512193849ad4c,2025-12-19,GP01,new,21,426,10,10
TRPJHB20251219f6fa1071,2025-12-19,GP01,new,43,737,8,8
TRPJHB20251219da514e12,2025-12-19,GP01,new,43,759,9,10
TRPNEL202512196b394aa3,2025-12-19,MP01,new,24,395,9,8
TRPPMB202512194c288a81,2025-12-19,KZN02,new,33,473,8,8
TRPJHB20251219b5fa246b,2025-12-19,GP01,new,45,771,8,8
TRPJHB20251219e375715a,2025-12-19,GP01,new,38,638,10,9
TRPPLZ202512199bf652c5,2025-12-19,WC02,repeated,28,310,6,7
TRPJHB20251219f09a61a6,2025-12-19,GP01,new,43,788,10,9
TRPCPT2025121932e76f48,2025-12-19,WC01,new,6,146,9,8
TRPCPT202512190fe3ae93,2025-12-19,WC01,new,15,202,6,9
TRPPLZ20251219686e082d,2025-12-19,WC02,repeated,14,138,8,8
TRPJHB20251219d31bb77d,2025-12-19,GP01,new,15,336,8,9
TRPDBN20251219deaafb24,2025-12-19,KZN01,new,14,181,9,5
TRPPTA20251219de24d307,2025-12-19,GP02,new,32,434,10,8
TRPPMB202512194acc631e,2025-12-19,KZN02,new,23,332,10,8
TRPPTA20251219bee3316f,2025-12-19,GP02,new,20,350,7,7
TRPJHB20251219b7bc08ce,2025-12-19,GP01,repeated,42,785,9,8
TRPPMB2025121900edbc2f,2025-12-19,KZN02,new,27,368,7,8
TRPDBN20251219de0ba0bc,2025-12-19,KZN01,repeated,13,137,4,5
TRPPTA20251219cc0c6a4b,2025-12-19,GP02,repeated,35,574,8,10
TRPJHB202512193b979a0a,2025-12-19,GP01,new,33,649,10,8
TRPBFN20251219352a062a,2025-12-19,FS01,repeated,9,93,5,8
TRPPTA20251219f6f3bfb1,2025-12-19,GP02,repeated,29,415,9,9
TRPJHB2025121929f5f140,2025-12-19,GP01,new,41,711,9,10
TRPPLZ2025121943f3d1cf,2025-12-19,WC02,new,17,238,10,8
TRPPTA202512191c19473f,2025-12-19,GP02,new,31,474,9,9
TRPPTA2025121989b191cc,2025-12-19,GP02,new,12,226,9,9
TRPPMB202512196055ef33,2025-12-19,KZN02,repeated,11,166,8,8
TRPPLZ20251219e9e6d72d,2025-12-19,WC02,repeated,15,198,8,7
TRPJHB20251219e305204a,2025-12-19,GP01,repeated,33,529,7,10
TRPRST202512199068fc11,2025-12-19,NW01,repeated,16,187,6,9
