trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA202511286449729f,2025-11-28,GP02,new,15,246,8,9
TRPPLZ202511284c141b4c,2025-11-28,WC02,new,18,194,8,7
TRPJHB202511280c0a87f6,2025-11-28,GP01,new,25,477,7,7
TRPDBN20251128bf9a7b58,2025-11-28,KZN01,repeated,8,130,6,7
TRPCPT20251128adcc626d,2025-11-28,WC01,new,5,91,9,7
TRPJHB20251128fa2b8afd,2025-11-28,GP01,repeated,45,759,6,9
TRPJHB202511284b961528,2025-11-28,GP01,repeated,36,615,8,10
TRPCPT202511287f338056,2025-11-28,WC01,repeated,16,263,5,8
TRPJHB2025112813f6ee07,2025-11-28,GP01,new,17,315,10,8
TRPCPT2025112800120f5a,2025-11-28,WC01,new,15,187,8,7
TRPBFN202511285d9d13d4,2025-11-28,FS01,repeated,5,93,7,8
TRPPMB20251128d660894c,2025-11-28,KZN02,new,38,462,9,7
TRPPLZ202511286e3c518f,2025-11-28,WC02,new,10,138,7,8
TRPPTA202511281b97091b,2025-11-28,GP02,repeated,27,380,7,9
TRPPTA202511281ec1ae6e,2025-11-28,GP02,new,32,469,9,9
TRPPMB2025112830783bdf,2025-11-28,KZN02,new,20,241,9,7
TRPDBN20251128eefcc9a1,2025-11-28,KZN01,repeated,16,211,8,7
TRPJHB20251128ff0b5a9b,2025-11-28,GP01,repeated,35,601,8,9
TRPJHB202511289296fcc1,2025-11-28,GP01,new,28,473,8,9
TRPNEL2025112872d6b85d,2025-11-28,MP01,repeated,14,192,10,9
TRPPMB202511285e488b09,2025-11-28,KZN02,new,38,465,8,9
TRPJHB20251128addc1b91,2025-11-28,GP01,new,43,756,7,7
TRPPLZ20251128e4d113c6,2025-11-28,WC02,new,22,215,10,7
TRPPTA20251128299cb5f3,2025-11-28,GP02,repeated,24,393,9,10
TRPDBN2025112870f92ded,2025-11-28,KZN01,repeated,14,166,5,5
TRPJHB202511281e17153c,2025-11-28,GP01,new,34,620,10,9
TRPPMB2025112899db0c26,2025-11-28,KZN02,repeated,24,340,5,10
TRPPLZ202511287d9756c3,2025-11-28,WC02,new,24,263,8,7
