trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA2025120236257b4f,2025-12-02,GP02,new,17,220,10,9
TRPPLZ20251202dbf23ac4,2025-12-02,WC02,new,14,215,8,6
TRPJHB202512027275d7bc,2025-12-02,GP01,new,30,513,8,7
TRPDBN20251202cf2240ca,2025-12-02,KZN01,repeated,7,149,6,7
TRPCPT2025120278589a10,2025-12-02,WC01,new,6,87,7,7
TRPJHB20251202c3faf18f,2025-12-02,GP01,repeated,41,777,8,9
TRPJHB2025120236d0eeec,2025-12-02,GP01,repeated,35,621,9,10
TRPCPT2025120295005af0,2025-12-02,WC01,repeated,22,236,6,7
TRPJHB20251202c48173fc,2025-12-02,GP01,new,16,321,10,8
TRPCPT2025120220aa828b,2025-12-02,WC01,new,11,180,9,6
TRPBFN20251202736d4221,2025-12-02,FS01,repeated,7,90,5,8
TRPPMB20251202eb2350ea,2025-12-02,KZN02,new,32,494,10,7
TRPPLZ202512022df74d93,2025-12-02,WC02,new,13,142,6,9
TRPPTA2025120233171bac,2025-12-02,GP02,repeated,29,392,7,9
TRPPTA202512024850b864,2025-12-02,GP02,new,29,446,9,10
TRPPMB20251202fb331843,2025-12-02,KZN02,new,18,255,9,6
TRPDBN20251202d7592dea,2025-12-02,KZN01,repeated,19,200,6,8
TRPJHB202512024d429cc4,2025-12-02,GP01,repeated,33,620,7,8
TRPJHB202512025bde7d74,2025-12-02,GP01,new,27,458,9,9
TRPNEL20251202d36948b0,2025-12-02,MP01,repeated,14,210,8,10
TRPPMB202512023715e92f,2025-12-02,KZN02,new,32,478,8,8
TRPJHB20251202167bc233,2025-12-02,GP01,new,42,758,8,9
TRPPLZ202512020793d60e,2025-12-02,WC02,new,17,234,10,7
TRPPTA20251202682131b6,2025-12-02,GP02,repeated,23,392,8,9
TRPDBN20251202a1449401,2025-12-02,KZN01,repeated,9,156,6,7
TRPJHB202512029852d247,2025-12-02,GP01,new,33,634,10,8
TRPPMB20251202a6021913,2025-12-02,KZN02,repeated,24,323,7,10
TRPPLZ2025120208193a41,2025-12-02,WC02,new,20,237,8,7
TRPDBN202512027f304b21,2025-12-02,KZN01,repeated,15,205,5,5
TRPBFN2025120228623985,2025-12-02,FS01,new,16,185,10,5
TRPJHB20251202719e64b3,2025-12-02,GP01,new,25,448,9,7
TRPDBN20251202a0a6e3f6,2025-12-02,KZN01,new,10,128,6,7
TRPDBN20251202e0a747cc,2025-12-02,KZN01,repeated,5,106,5,7
TRPJHB20251202416eb741,2025-12-02,GP01,repeated,24,482,9,10
TRPELS202512022dd16b0f,2025-12-02,EC01,new,13,240,8,7
TRPPMB202512027df7c2f0,2025-12-02,KZN02,new,19,297,7,7
TRPPLZ20251202c92b3faf,2025-12-02,WC02,new,15,192,9,8
TRPPLZ202512029353cdaa,2025-12-02,WC02,new,20,247,8,9
TRPPTA20251202b046eb8a,2025-12-02,GP02,repeated,19,306,10,9
TRPPMB202512026bef6366,2025-12-02,KZN02,new,15,250,8,10
TRPBFN20251202cf0b4731,2025-12-02,FS01,new,14,129,6,5
TRPBFN20251202a3996c22,2025-12-02,FS01,new,6,77,8,7
TRPELS20251202509bf46b,2025-12-02,EC01,new,27,418,10,7
TRPPTA202512024d60825b,2025-12-02,GP02,new,17,277,8,9
TRPCPT2025120258782b41,2025-12-02,WC01,repeated,11,139,6,7
TRPDBN20251202df8c2b47,2025-12-02,KZN01,repeated,15,182,6,5
TRPJHB20251202e48df7e5,2025-12-02,GP01,new,36,597,10,9
TRPNEL20251202c4102d3d,2025-12-02,MP01,new,14,247,8,10
TRPJHB2025120243ce6f9c,2025-12-02,GP01,repeated,47,769,7,8
TRPJHB20251202de936559,2025-12-02,GP01,new,37,684,10,7
TRPELS20251202b59a99d4,2025-12-02,EC01,repeated,13,202,8,8
TRPPMB20251202801f395f,2025-12-02,KZN02,repeated,20,322,8,7
TRPDBN20251202c90df513,2025-12-02,KZN01,repeated,5,85,5,7
TRPJHB20251202c66f3984,2025-12-02,GP01,new,15,277,9,9
TRPCPT202512028d043b72,2025-12-02,WC01,repeated,5,83,5,5
TRPRST202512020b369fd7,2025-12-02,NW01,new,14,218,10,7
