trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA20251006c3cba655,2025-10-06,GP02,new,12,229,8,9
TRPPLZ20251006a3df815c,2025-10-06,WC02,new,20,227,10,6
TRPJHB20251006c7ecf9dc,2025-10-06,GP01,new,30,494,9,9
TRPDBN2025100668a0e0d2,2025-10-06,KZN01,repeated,13,145,6,6
TRPCPT20251006644944b8,2025-10-06,WC01,new,7,73,8,7
TRPJHB2025100608b057d0,2025-10-06,GP01,repeated,45,788,8,9
TRPJHB20251006b65b4af9,2025-10-06,GP01,repeated,34,619,10,10
TRPCPT20251006ed14e92b,2025-10-06,WC01,repeated,22,243,6,7
TRPJHB20251006d491d1e9,2025-10-06,GP01,new,13,307,9,10
TRPCPT20251006242b88a5,2025-10-06,WC01,new,11,182,9,6
TRPBFN202510065b8280bc,2025-10-06,FS01,repeated,5,94,5,9
TRPPMB20251006b3bb8b4b,2025-10-06,KZN02,new,33,468,9,8
TRPPLZ20251006fa8186e6,2025-10-06,WC02,new,8,122,6,10
TRPPTA20251006c7fb1bb5,2025-10-06,GP02,repeated,28,410,8,10
TRPPTA2025100609051bc3,2025-10-06,GP02,new,27,436,7,9
TRPPMB20251006ad11d0de,2025-10-06,KZN02,new,17,271,7,6
TRPDBN2025100665ac50c6,2025-10-06,KZN01,repeated,20,187,7,7
TRPJHB202510067109a165,2025-10-06,GP01,repeated,31,622,6,9
TRPJHB2025100688865156,2025-10-06,GP01,new,26,445,7,7
TRPNEL202510063240cb28,2025-10-06,MP01,repeated,11,204,10,8
TRPPMB202510066a669ee4,2025-10-06,KZN02,new,33,465,8,9
TRPJHB2025100649e29911,2025-10-06,GP01,new,40,748,8,8
TRPPLZ202510065d52df34,2025-10-06,WC02,new,19,249,10,8
TRPPTA202510066f219832,2025-10-06,GP02,repeated,26,401,9,10
TRPDBN20251006d022fe28,2025-10-06,KZN01,repeated,13,146,5,5
TRPJHB20251006bc84d5f4,2025-10-06,GP01,new,31,629,9,8
TRPPMB20251006f7cde035,2025-10-06,KZN02,repeated,25,341,5,9
TRPPLZ20251006b09996c7,2025-10-06,WC02,new,20,253,8,9
TRPDBN20251006d6080d16,2025-10-06,KZN01,repeated,17,193,6,4
TRPBFN20251006ecc232cc,2025-10-06,FS01,new,17,189,10,7
TRPJHB20251006fe1747a7,2025-10-06,GP01,new,23,472,9,9
TRPDBN20251006c3ccf6c9,2025-10-06,KZN01,new,8,123,6,7
TRPDBN20251006a5f839b3,2025-10-06,KZN01,repeated,7,90,6,7
TRPJHB202510061f3f9881,2025-10-06,GP01,repeated,25,510,10,10
TRPELS2025100677c82cbc,2025-10-06,EC01,new,16,251,7,9
TRPPMB20251006d88025db,2025-10-06,KZN02,new,17,292,7,7
TRPPLZ202510066c8a0632,2025-10-06,WC02,new,14,188,10,7
TRPPLZ202510067a325656,2025-10-06,WC02,new,22,247,8,9
TRPPTA20251006b85c9ba9,2025-10-06,GP02,repeated,22,295,8,9
TRPPMB20251006504afc8c,2025-10-06,KZN02,new,19,268,7,9
TRPBFN2025100672f21698,2025-10-06,FS01,new,10,142,8,5
TRPBFN202510063a53a6d0,2025-10-06,FS01,new,5,74,8,7
TRPELS20251006cd94b1f2,2025-10-06,EC01,new,25,419,8,8
TRPPTA2025100656c88c78,2025-10-06,GP02,new,20,289,9,10
TRPCPT20251006c2ee81d0,2025-10-06,WC01,repeated,11,131,6,9
TRPDBN20251006d9f4d22c,2025-10-06,KZN01,repeated,13,155,7,6
TRPJHB20251006c1ca5006,2025-10-06,GP01,new,30,580,10,9
TRPNEL2025100685d377ae,2025-10-06,MP01,new,15,278,7,9
TRPJHB202510062e10b3c2,2025-10-06,GP01,repeated,43,790,8,9
TRPJHB20251006f491a8f6,2025-10-06,GP01,new,36,673,9,7
TRPELS202510066da7d23a,2025-10-06,EC01,repeated,12,228,8,9
TRPPMB202510062b409885,2025-10-06,KZN02,repeated,23,306,9,5
TRPDBN20251006be3846a6,2025-10-06,KZN01,repeated,5,82,4,8
TRPJHB20251006b818727d,2025-10-06,GP01,new,17,290,9,9
TRPCPT202510061d010f38,2025-10-06,WC01,repeated,6,75,6,4
TRPRST20251006344b9d64,2025-10-06,NW01,new,20,214,9,9
TRPPTA202510062b449fb5,2025-10-06,GP02,new,16,277,10,10
