trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA2025082375d95979,2025-08-23,GP02,new,17,232,8,7
TRPPLZ202508236c8c733b,2025-08-23,WC02,new,18,222,9,6
TRPJHB20250823af0a0fb5,2025-08-23,GP01,new,30,492,8,9
TRPDBN20250823d8913316,2025-08-23,KZN01,repeated,13,110,7,7
TRPCPT20250823aa449988,2025-08-23,WC01,new,5,88,7,5
TRPJHB20250823d163a21d,2025-08-23,GP01,repeated,43,782,8,8
TRPJHB20250823e9f808e5,2025-08-23,GP01,repeated,37,619,8,10
TRPCPT202508239b8fcafb,2025-08-23,WC01,repeated,16,267,5,7
TRPJHB20250823bb040d3a,2025-08-23,GP01,new,14,302,10,9
TRPCPT20250823412f4dd8,2025-08-23,WC01,new,15,188,8,6
TRPBFN202508235ef90678,2025-08-23,FS01,repeated,5,83,6,9
TRPPMB202508237b7cbe88,2025-08-23,KZN02,new,37,464,10,8
TRPPLZ202508231ff30e40,2025-08-23,WC02,new,13,130,6,8
TRPPTA20250823ba5c5a9c,2025-08-23,GP02,repeated,27,384,8,10
TRPPTA202508231a18fca9,2025-08-23,GP02,new,28,440,7,10
TRPPMB202508230d3e4eaa,2025-08-23,KZN02,new,18,257,7,6
TRPDBN2025082337cae18e,2025-08-23,KZN01,repeated,17,222,7,7
TRPJHB202508234c732e3e,2025-08-23,GP01,repeated,35,605,8,8
TRPJHB2025082313f5c5f5,2025-08-23,GP01,new,22,466,7,9
TRPNEL20250823b64d116d,2025-08-23,MP01,repeated,14,182,9,10
TRPPMB2025082380329327,2025-08-23,KZN02,new,36,498,8,9
TRPJHB2025082339fc36ce,2025-08-23,GP01,new,42,752,9,8
TRPPLZ202508233a1edfac,2025-08-23,WC02,new,17,217,10,7
TRPPTA20250823abd89c50,2025-08-23,GP02,repeated,28,396,7,10
TRPDBN20250823755fa448,2025-08-23,KZN01,repeated,12,134,6,5
TRPJHB20250823aab29995,2025-08-23,GP01,new,31,610,10,10
TRPPMB20250823bbf0e804,2025-08-23,KZN02,repeated,24,345,5,10
TRPPLZ202508232c64796a,2025-08-23,WC02,new,22,269,10,9
TRPDBN202508238297094e,2025-08-23,KZN01,repeated,15,196,5,6
TRPBFN20250823ffa0d1d5,2025-08-23,FS01,new,15,188,9,6
TRPJHB20250823fa03addd,2025-08-23,GP01,new,25,475,9,9
TRPDBN20250823561a634d,2025-08-23,KZN01,new,7,111,7,6
TRPDBN20250823a8f40b39,2025-08-23,KZN01,repeated,10,91,7,6
TRPJHB20250823d5e9e99e,2025-08-23,GP01,repeated,25,476,9,10
TRPELS202508239c759746,2025-08-23,EC01,new,17,238,7,8
TRPPMB2025082329cd6489,2025-08-23,KZN02,new,19,281,9,8
TRPPLZ20250823567ebdf8,2025-08-23,WC02,new,11,163,10,6
TRPPLZ20250823676194d2,2025-08-23,WC02,new,17,219,9,8
TRPPTA2025082385cc255b,2025-08-23,GP02,repeated,18,317,10,8
TRPPMB202508235f2d8131,2025-08-23,KZN02,new,20,264,7,9
TRPBFN202508239adfec8d,2025-08-23,FS01,new,10,135,7,5
TRPBFN20250823fa58d1f9,2025-08-23,FS01,new,5,79,7,6
TRPELS20250823a66cb188,2025-08-23,EC01,new,26,396,10,9
TRPPTA2025082362f8168e,2025-08-23,GP02,new,18,276,8,10
TRPCPT20250823324cd06b,2025-08-23,WC01,repeated,12,150,6,8
TRPDBN2025082394b88595,2025-08-23,KZN01,repeated,12,169,7,6
TRPJHB2025082377caf6d1,2025-08-23,GP01,new,30,616,10,9
TRPNEL202508231aa8ec3b,2025-08-23,MP01,new,20,267,7,9
TRPJHB20250823809de7db,2025-08-23,GP01,repeated,46,784,8,9
TRPJHB20250823d8edcb8c,2025-08-23,GP01,new,40,672,10,7
TRPELS20250823304c057a,2025-08-23,EC01,repeated,15,215,8,9
TRPPMB2025082387950121,2025-08-23,KZN02,repeated,21,293,7,7
TRPDBN20250823be3dfa8d,2025-08-23,KZN01,repeated,5,86,5,9
TRPJHB2025082307080dba,2025-08-23,GP01,new,18,302,10,10
TRPCPT20250823e09deb8c,2025-08-23,WC01,repeated,5,70,5,6
TRPRST20250823cc625106,2025-08-23,NW01,new,19,213,9,9
TRPPTA20250823aafb3f89,2025-08-23,GP02,new,18,281,10,10
TRPPTA202508239ecae370,2025-08-23,GP02,new,12,175,9,10
TRPPTA202508233f4694c7,2025-08-23,GP02,new,34,496,10,7
TRPNEL2025082338188a2e,2025-08-23,MP01,new,22,353,9,7
TRPCPT20250823b15888d7,2025-08-23,WC01,new,9,157,6,8
TRPPLZ20250823550de278,2025-08-23,WC02,new,12,135,8,7
TRPJHB20250823006666ba,2025-08-23,GP01,new,33,619,8,9
TRPPMB202508233d8ee551,2025-08-23,KZN02,new,10,168,7,7
TRPNEL20250823f1d536c5,2025-08-23,MP01,new,11,216,7,9
TRPBFN2025082392e65524,2025-08-23,FS01,repeated,17,216,4,5
TRPJHB202508233f7b190d,2025-08-23,GP01,new,41,714,10,10
TRPNEL20250823a8263618,2025-08-23,MP01,new,19,326,10,10
TRPCPT20250823e7db9c39,2025-08-23,WC01,repeated,16,245,5,8
TRPDBN20250823848c5625,2025-08-23,KZN01,repeated,9,155,8,5
TRPELS20250823e6c49ca1,2025-08-23,EC01,new,8,166,9,10
TRPDBN20250823e07b1975,2025-08-23,KZN01,repeated,14,164,4,8
TRPPMB20250823e96c4c32,2025-08-23,KZN02,new,34,447,8,10
TRPPMB2025082387ca7a7a,2025-08-23,KZN02,repeated,9,173,9,9
TRPJHB202508230d42d0eb,2025-08-23,GP01,new,16,312,9,7
TRPPTA2025082340f6536d,2025-08-23,GP02,new,22,344,10,7
TRPPLZ202508233290e13b,2025-08-23,WC02,repeated,17,199,9,8
TRPPTA202508238c1545ef,2025-08-23,GP02,new,36,495,8,9
TRPPTA202508232e67902d,2025-08-23,GP02,new,26,399,8,10
TRPCPT20250823bde6189b,2025-08-23,WC01,new,11,164,8,9
TRPPTA20250823233ecf44,2025-08-23,GP02,new,35,578,10,8
TRPBFN2025082303e1cb84,2025-08-23,FS01,new,15,134,9,6
TRPJHB202508236158f14b,2025-08-23,GP01,repeated,23,445,9,7
TRPJHB202508232dd86a58,2025-08-23,GP01,new,20,415,10,9
