trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA202601041920b2c5,2026-01-04,GP02,new,15,212,10,8
TRPPLZ202601045b676f9a,2026-01-04,WC02,new,15,211,10,8
TRPJHB20260104b1e77c30,2026-01-04,GP01,new,28,497,8,7
TRPDBN20260104841449d6,2026-01-04,KZN01,repeated,7,112,6,7
TRPCPT20260104c7631904,2026-01-04,WC01,new,5,103,9,5
TRPJHB20260104684d0956,2026-01-04,GP01,repeated,44,749,6,8
TRPJHB202601043f87427b,2026-01-04,GP01,repeated,37,628,8,10
TRPCPT2026010425f4dc33,2026-01-04,WC01,repeated,17,265,4,8
TRPJHB2026010412e77bca,2026-01-04,GP01,new,14,293,10,10
TRPCPT202601044e63d52a,2026-01-04,WC01,new,10,198,9,6
TRPBFN20260104d37a7d77,2026-01-04,FS01,repeated,5,60,6,8
TRPPMB2026010498e9debe,2026-01-04,KZN02,new,35,469,10,8
TRPPLZ2026010436b68b0e,2026-01-04,WC02,new,7,150,8,8
TRPPTA202601043b02acba,2026-01-04,GP02,repeated,23,410,7,10
TRPPTA2026010440ac1338,2026-01-04,GP02,new,30,450,9,10
TRPPMB20260104050d0535,2026-01-04,KZN02,new,17,255,7,7
TRPDBN20260104fce19913,2026-01-04,KZN01,repeated,19,188,7,6
TRPJHB20260104332488b5,2026-01-04,GP01,repeated,33,600,8,9
TRPJHB202601043acadb9d,2026-01-04,GP01,new,24,474,8,7
TRPNEL20260104d16e1748,2026-01-04,MP01,repeated,10,199,8,9
TRPPMB20260104e183d356,2026-01-04,KZN02,new,37,475,6,9
TRPJHB202601046cf777a2,2026-01-04,GP01,new,43,748,7,8
TRPPLZ202601045a362dd3,2026-01-04,WC02,new,21,224,10,9
TRPPTA2026010448e3de75,2026-01-04,GP02,repeated,26,396,9,10
TRPDBN2026010480f6b482,2026-01-04,KZN01,repeated,10,165,6,7
TRPJHB20260104db7a9f08,2026-01-04,GP01,new,34,620,9,10
TRPPMB20260104417afd2c,2026-01-04,KZN02,repeated,23,333,6,9
TRPPLZ202601041d30b356,2026-01-04,WC02,new,19,255,10,8
TRPDBN20260104dfe8239d,2026-01-04,KZN01,repeated,14,176,6,4
TRPBFN202601048556f09d,2026-01-04,FS01,new,15,184,10,5
TRPJHB20260104548f41b4,2026-01-04,GP01,new,23,456,7,7
TRPDBN202601041fb52d7d,2026-01-04,KZN01,new,12,128,7,5
TRPDBN202601042e1ef824,2026-01-04,KZN01,repeated,7,92,7,5
TRPJHB2026010496828c87,2026-01-04,GP01,repeated,26,481,9,9
TRPELS202601049661cb98,2026-01-04,EC01,new,17,238,9,8
TRPPMB2026010484f55585,2026-01-04,KZN02,new,21,300,9,7
TRPPLZ202601045d21e719,2026-01-04,WC02,new,11,189,10,6
TRPPLZ20260104a30692dc,2026-01-04,WC02,new,21,227,7,9
TRPPTA202601048521f010,2026-01-04,GP02,repeated,23,298,10,9
TRPPMB202601044e9dd97c,2026-01-04,KZN02,new,15,248,7,10
TRPBFN20260104f4291332,2026-01-04,FS01,new,13,112,7,5
TRPBFN2026010448c7e036,2026-01-04,FS01,new,5,69,6,8
TRPELS202601042e975aee,2026-01-04,EC01,new,25,404,10,9
TRPPTA20260104c4ac9915,2026-01-04,GP02,new,18,279,10,9
TRPCPT20260104289602db,2026-01-04,WC01,repeated,10,126,7,8
TRPDBN202601046c585f64,2026-01-04,KZN01,repeated,13,179,6,6
TRPJHB2026010425b25e38,2026-01-04,GP01,new,30,594,10,10
TRPNEL2026010407f342bb,2026-01-04,MP01,new,18,264,8,10
TRPJHB202601041a4bc736,2026-01-04,GP01,repeated,44,780,6,9
TRPJHB20260104d398cde0,2026-01-04,GP01,new,38,668,9,9
TRPELS2026010495292e39,2026-01-04,EC01,repeated,9,198,7,7
TRPPMB2026010422026f99,2026-01-04,KZN02,repeated,25,315,7,7
TRPDBN20260104f43845f7,2026-01-04,KZN01,repeated,5,60,5,8
TRPJHB20260104e766e111,2026-01-04,GP01,new,17,288,10,10
TRPCPT20260104f750d041,2026-01-04,WC01,repeated,7,96,5,4
TRPRST20260104ae1d5408,2026-01-04,NW01,new,19,213,10,7
TRPPTA20260104e4d27678,2026-01-04,GP02,new,21,300,10,9
TRPPTA202601045fe665ec,2026-01-04,GP02,new,13,193,8,10
TRPPTA20260104312efcd4,2026-01-04,GP02,new,35,489,10,7
TRPNEL20260104904b61d8,2026-01-04,MP01,new,22,333,8,8
TRPCPT202601044001470b,2026-01-04,WC01,new,14,149,7,9
TRPPLZ2026010490571d35,2026-01-04,WC02,new,7,135,10,8
TRPJHB202601049891234b,2026-01-04,GP01,new,37,614,9,8
TRPPMB20260104ff2d4921,2026-01-04,KZN02,new,15,166,8,6
TRPNEL202601042ad8d80f,2026-01-04,MP01,new,15,212,9,8
TRPBFN20260104c34a09e7,2026-01-04,FS01,repeated,18,194,4,6
TRPJHB20260104354f336d,2026-01-04,GP01,new,38,714,10,10
TRPNEL20260104cdbaf75d,2026-01-04,MP01,new,23,330,9,10
TRPCPT20260104c5d21ea9,2026-01-04,WC01,repeated,18,249,5,8
TRPDBN202601042d2ab066,2026-01-04,KZN01,repeated,15,161,6,5
TRPELS2026010466a9afe3,2026-01-04,EC01,new,10,170,10,10
TRPDBN20260104ebc5006e,2026-01-04,KZN01,repeated,13,177,4,9
TRPPMB20260104f0d6bafd,2026-01-04,KZN02,new,31,447,9,8
TRPPMB202601045203aace,2026-01-04,KZN02,repeated,12,189,10,10
TRPJHB202601043510e7d2,2026-01-04,GP01,new,14,295,10,9
TRPPTA20260104f8a56d47,2026-01-04,GP02,new,26,370,9,9
TRPPLZ20260104895de1b2,2026-01-04,WC02,repeated,17,229,10,6
TRPPTA202601047c6fdf6e,2026-01-04,GP02,new,31,515,10,9
TRPPTA20260104d91dcf6a,2026-01-04,GP02,new,30,419,9,10
TRPCPT20260104c8fb082e,2026-01-04,WC01,new,13,154,6,9
TRPPTA20260104b362bf5e,2026-01-04,GP02,new,35,580,10,8
TRPBFN2026010483619884,2026-01-04,FS01,new,13,167,8,6
TRPJHB20260104ff6394ec,2026-01-04,GP01,repeated,26,462,7,9
TRPJHB2026010450b820f0,2026-01-04,GP01,new,25,410,10,8
TRPPTA202601043edd0fae,2026-01-04,GP02,new,23,359,10,10
TRPJHB202601045321815f,2026-01-04,GP01,new,19,329,10,7
TRPNEL20260104d1288004,2026-01-04,MP01,new,18,300,8,8
TRPPMB202601043f8faf77,2026-01-04,KZN02,repeated,33,484,7,5
TRPCPT2026010430e0ff6e,2026-01-04,WC01,new,11,181,9,7
TRPRST202601040a3c7433,2026-01-04,NW01,repeated,17,234,7,7
TRPPLZ202601043f741137,2026-01-04,WC02,repeated,16,217,5,7
TRPJHB202601046bad897b,2026-01-04,GP01,repeated,22,402,6,10
TRPPTA20260104e566e755,2026-01-04,GP02,new,17,295,9,8
TRPNEL202601048c609e27,2026-01-04,MP01,new,13,165,7,9
TRPJHB202601048f27076e,2026-01-04,GP01,repeated,36,672,9,10
TRPPTA20260104e4f36275,2026-01-04,GP02,new,27,444,7,10
TRPPMB2026010403fc5d34,2026-01-04,KZN02,new,28,338,6,7
TRPJHB2026010439abe072,2026-01-04,GP01,new,29,527,10,7
TRPJHB202601040205e473,2026-01-04,GP01,new,13,312,9,9
TRPPLZ202601048488e2dc,2026-01-04,WC02,repeated,16,201,7,6
TRPRST202601040b50d27e,2026-01-04,NW01,new,21,251,8,9
TRPBFN20260104721631a8,2026-01-04,FS01,new,6,83,7,6
TRPPLZ20260104226bcaf7,2026-01-04,WC02,new,24,277,8,7
TRPPTA20260104a3f6da03,2026-01-04,GP02,new,12,210,9,10
TRPPMB2026010455e2c8d2,2026-01-04,KZN02,repeated,17,283,5,8
TRPJHB202601048e4edc57,2026-01-04,GP01,repeated,15,312,7,8
TRPJHB20260104921122d4,2026-01-04,GP01,repeated,42,687,8,8
TRPNEL202601040d91e040,2026-01-04,MP01,new,18,287,10,8
TRPDBN2026010473920cdd,2026-01-04,KZN01,repeated,7,95,6,8
TRPPLZ20260104e7a04917,2026-01-04,WC02,new,15,160,10,9
TRPRST202601042c31cf12,2026-01-04,NW01,repeated,13,202,8,8
TRPJHB20260104be71f299,2026-01-04,GP01,new,17,346,9,10
TRPPMB2026010459a1b6a9,2026-01-04,KZN02,new,18,301,7,9
TRPJHB202601040fa6455c,2026-01-04,GP01,new,37,679,8,10
TRPPTA20260104b6311791,2026-01-04,GP02,repeated,24,425,10,8
TRPRST20260104319b3352,2026-01-04,NW01,new,21,222,7,6
TRPPTA20260104ce1b73ef,2026-01-04,GP02,new,8,164,7,9
TRPPMB202601043922ad99,2026-01-04,KZN02,new,15,208,8,9
TRPPTA20260104466c1590,2026-01-04,GP02,new,17,323,10,8
TRPJHB20260104ac612617,2026-01-04,GP01,new,42,770,9,8
TRPPLZ202601047118ca6f,2026-01-04,WC02,repeated,20,206,5,8
TRPDBN202601040177bfbf,2026-01-04,KZN01,repeated,5,67,6,8
TRPDBN2026010457c207ee,2026-01-04,KZN01,new,14,169,9,8
TRPJHB2026010476a085bd,2026-01-04,GP01,new,21,371,9,10
TRPCPT20260104095e6e96,2026-01-04,WC01,new,17,207,9,8
TRPPLZ20260104120edf08,2026-01-04,WC02,new,17,195,10,6
TRPELS20260104d4b3cf51,2026-01-04,EC01,new,12,159,10,10
TRPJHB202601040abce1b3,2026-01-04,GP01,new,27,457,10,7
TRPCPT20260104b5df518c,2026-01-04,WC01,new,14,191,7,9
TRPCPT202601049cace899,2026-01-04,WC01,repeated,5,136,5,8
TRPJHB2026010433917371,2026-01-04,GP01,new,13,273,7,7
TRPCPT202601040481f9d3,2026-01-04,WC01,new,8,150,8,6
TRPDBN20260104633b71f6,2026-01-04,KZN01,new,11,167,9,9
TRPPMB202601040ce2e2c1,2026-01-04,KZN02,new,28,366,6,10
TRPPLZ2026010432ccfab6,2026-01-04,WC02,new,21,223,10,9
TRPDBN2026010457d94dd9,2026-01-04,KZN01,new,13,202,7,8
TRPJHB20260104b0c28203,2026-01-04,GP01,new,19,393,9,9
TRPJHB20260104ff045986,2026-01-04,GP01,new,39,726,9,8
TRPJHB20260104676147a9,2026-01-04,GP01,new,45,757,9,10
TRPNEL20260104a1399bd7,2026-01-04,MP01,new,28,398,10,8
TRPPMB20260104d7828d7e,2026-01-04,KZN02,new,32,466,10,6
TRPJHB2026010455750579,2026-01-04,GP01,new,40,734,7,7
TRPJHB202601044fcabe48,2026-01-04,GP01,new,33,636,10,8
TRPPLZ20260104f806bb94,2026-01-04,WC02,repeated,28,297,5,5
TRPJHB20260104dea253f1,2026-01-04,GP01,new,42,814,8,10
TRPCPT20260104695c080c,2026-01-04,WC01,new,11,149,8,6
TRPCPT202601040731b27d,2026-01-04,WC01,new,14,190,8,9
TRPPLZ202601044122e173,2026-01-04,WC02,repeated,15,161,7,8
TRPJHB20260104102c52d9,2026-01-04,GP01,new,17,346,9,9
TRPDBN20260104ee8a38b9,2026-01-04,KZN01,new,16,165,9,5
TRPPTA202601047de93f5c,2026-01-04,GP02,new,28,446,10,9
TRPPMB2026010441a43599,2026-01-04,KZN02,new,28,361,10,7
TRPPTA202601044ae5d7ee,2026-01-04,GP02,new,22,359,7,9
TRPJHB2026010430f8b555,2026-01-04,GP01,repeated,41,769,9,9
TRPPMB20260104401a6a4d,2026-01-04,KZN02,new,27,363,8,8
TRPDBN20260104250a0199,2026-01-04,KZN01,repeated,7,139,5,5
TRPPTA20260104b0227509,2026-01-04,GP02,repeated,35,573,8,9
TRPJHB202601048f4b987c,2026-01-04,GP01,new,36,649,8,8
TRPBFN20260104b15583d6,2026-01-04,FS01,repeated,10,83,4,8
TRPPTA20260104c6aed2fa,2026-01-04,GP02,repeated,29,418,8,10
TRPJHB20260104691e11ff,2026-01-04,GP01,new,42,721,10,9
TRPPLZ20260104487673ca,2026-01-04,WC02,new,22,216,10,10
TRPPTA2026010447a50920,2026-01-04,GP02,new,28,466,8,9
TRPPTA2026010429f5749c,2026-01-04,GP02,new,15,240,8,7
TRPPMB20260104f07255ab,2026-01-04,KZN02,repeated,13,198,7,9
TRPPLZ20260104363520e6,2026-01-04,WC02,repeated,15,220,9,8
TRPJHB20260104abc40187,2026-01-04,GP01,repeated,31,540,6,10
TRPRST20260104b8a98600,2026-01-04,NW01,repeated,11,190,7,9
TRPELS2026010467cb479f,2026-01-04,EC01,new,16,241,10,10
TRPELS20260104ef4594ac,2026-01-04,EC01,new,18,287,10,9
TRPCPT20260104095946b9,2026-01-04,WC01,repeated,15,224,7,6
TRPJHB2026010424c5928d,2026-01-04,GP01,new,42,682,10,10
TRPPTA202601041bbe5a73,2026-01-04,GP02,repeated,9,186,7,9
TRPJHB20260104af3ca2e3,2026-01-04,GP01,new,39,725,9,9
TRPPMB20260104756e0f02,2026-01-04,KZN02,repeated,32,449,5,9
TRPELS202601046774607c,2026-01-04,EC01,new,21,324,10,10
TRPJHB2026010469aa1711,2026-01-04,GP01,new,43,769,10,8
TRPPMB2026010441a38417,2026-01-04,KZN02,new,18,274,7,9
TRPNEL20260104419244eb,2026-01-04,MP01,new,34,506,8,10
TRPRST20260104b3fbb550,2026-01-04,NW01,repeated,10,128,7,10
TRPJHB20260104354b2669,2026-01-04,GP01,repeated,31,563,9,9
TRPRST202601044a5f8852,2026-01-04,NW01,new,21,281,9,9
TRPJHB202601046d544b12,2026-01-04,GP01,new,43,783,8,10
TRPPMB20260104d603c0ed,2026-01-04,KZN02,repeated,37,497,7,9
TRPJHB20260104de0c1d5a,2026-01-04,GP01,new,32,578,10,9
TRPJHB202601048d631282,2026-01-04,GP01,new,39,771,10,9
TRPDBN20260104b9dd087e,2026-01-04,KZN01,repeated,13,148,6,8
TRPJHB202601041f5f7831,2026-01-04,GP01,new,25,533,7,8
TRPPLZ202601047cdab6f5,2026-01-04,WC02,new,21,241,9,8
TRPJHB20260104cfb4a100,2026-01-04,GP01,new,37,672,9,8
TRPCPT2026010466a0d29d,2026-01-04,WC01,new,23,265,8,8
TRPDBN202601042dfc7c79,2026-01-04,KZN01,new,11,186,6,9
TRPDBN2026010498fa5737,2026-01-04,KZN01,repeated,10,102,6,6
TRPRST2026010457785ed4,2026-01-04,NW01,new,11,194,10,8
TRPBFN2026010411b2d379,2026-01-04,FS01,new,15,174,8,5
TRPJHB2026010490ed7a95,2026-01-04,GP01,new,37,660,10,8
TRPBFN202601049f608678,2026-01-04,FS01,repeated,6,89,4,8
TRPPMB20260104ffb20fa8,2026-01-04,KZN02,repeated,22,337,7,8
TRPDBN2026010439b5dfa0,2026-01-04,KZN01,new,15,182,9,8
TRPPTA20260104bfd66bc2,2026-01-04,GP02,repeated,37,500,7,10
TRPPTA2026010453499ddb,2026-01-04,GP02,repeated,23,349,8,9
TRPJHB2026010412ae3955,2026-01-04,GP01,new,47,801,8,9
TRPBFN2026010462fdda7c,2026-01-04,FS01,repeated,5,99,6,5
TRPJHB2026010484141f6b,2026-01-04,GP01,new,18,349,9,10
TRPPTA2026010410466af7,2026-01-04,GP02,new,30,439,9,8
TRPNEL20260104f4b93eaa,2026-01-04,MP01,new,32,466,10,9
TRPRST2026010404faf38e,2026-01-04,NW01,new,14,195,8,8
TRPPLZ202601041f399398,2026-01-04,WC02,repeated,7,124,8,9
TRPJHB20260104b8613ab1,2026-01-04,GP01,new,17,272,9,9
TRPCPT2026010454a25b63,2026-01-04,WC01,repeated,13,187,6,9
TRPPTA2026010474960565,2026-01-04,GP02,new,25,406,8,10
TRPNEL20260104122bde98,2026-01-04,MP01,new,38,506,10,9
TRPPTA20260104d34b11fa,2026-01-04,GP02,new,13,165,7,9
TRPCPT202601045cde9e2f,2026-01-04,WC01,new,20,274,9,8
TRPDBN2026010445f5217d,2026-01-04,KZN01,new,11,120,7,8
TRPRST20260104bf4cb3be,2026-01-04,NW01,new,18,221,8,8
TRPCPT2026010418c9e22f,2026-01-04,WC01,new,20,261,6,6
TRPJHB20260104e7a02a63,2026-01-04,GP01,new,23,413,9,8
TRPPLZ202601047dcea7bc,2026-01-04,WC02,new,20,256,7,8
TRPDBN202601043b06d244,2026-01-04,KZN01,new,8,60,9,8
TRPDBN202601046590e30d,2026-01-04,KZN01,new,16,205,8,8
