trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA202601032c24a212,2026-01-03,GP02,new,13,215,10,7
TRPPLZ20260103fe4dad27,2026-01-03,WC02,new,15,200,8,6
TRPJHB2026010313ab4ae4,2026-01-03,GP01,new,27,499,7,9
TRPDBN2026010364bff476,2026-01-03,KZN01,repeated,10,136,6,6
TRPCPT202601030ef71969,2026-01-03,WC01,new,6,74,8,7
TRPJHB20260103117daa57,2026-01-03,GP01,repeated,44,768,6,9
TRPJHB2026010358be33a2,2026-01-03,GP01,repeated,34,623,9,10
TRPCPT20260103c9c0198f,2026-01-03,WC01,repeated,18,263,6,9
TRPJHB20260103d7f1b7a5,2026-01-03,GP01,new,16,290,10,10
TRPCPT202601037e20224b,2026-01-03,WC01,new,16,193,8,6
TRPBFN202601037811de96,2026-01-03,FS01,repeated,9,60,5,9
TRPPMB202601030afba203,2026-01-03,KZN02,new,37,462,10,8
TRPPLZ202601032a8ed8bb,2026-01-03,WC02,new,8,113,7,8
TRPPTA20260103f8c98150,2026-01-03,GP02,repeated,27,406,8,9
TRPPTA202601032263d57a,2026-01-03,GP02,new,27,449,9,10
TRPPMB20260103b1450926,2026-01-03,KZN02,new,21,267,7,8
TRPDBN2026010342ecd525,2026-01-03,KZN01,repeated,17,200,6,7
TRPJHB2026010366f284bb,2026-01-03,GP01,repeated,31,628,7,9
TRPJHB2026010314ad4876,2026-01-03,GP01,new,23,454,7,9
TRPNEL20260103dbb9e0d2,2026-01-03,MP01,repeated,15,197,9,9
TRPPMB2026010323335b47,2026-01-03,KZN02,new,35,476,7,8
TRPJHB20260103a6aea793,2026-01-03,GP01,new,42,763,7,8
TRPPLZ202601035764cc49,2026-01-03,WC02,new,17,242,9,9
TRPPTA202601032684ff71,2026-01-03,GP02,repeated,27,409,9,10
TRPDBN20260103432bf60e,2026-01-03,KZN01,repeated,11,170,6,6
TRPJHB2026010342b7a9f3,2026-01-03,GP01,new,31,625,10,9
TRPPMB2026010354237678,2026-01-03,KZN02,repeated,27,350,6,8
TRPPLZ2026010363009bb1,2026-01-03,WC02,new,20,273,9,8
TRPDBN202601038d3b5896,2026-01-03,KZN01,repeated,17,199,4,5
TRPBFN202601034bf9e366,2026-01-03,FS01,new,18,189,10,7
TRPJHB20260103af415698,2026-01-03,GP01,new,27,447,7,9
TRPDBN20260103d41db849,2026-01-03,KZN01,new,8,99,7,6
TRPDBN20260103c9384a2b,2026-01-03,KZN01,repeated,5,107,5,7
TRPJHB20260103f83e1fba,2026-01-03,GP01,repeated,26,501,9,9
TRPELS20260103062e6667,2026-01-03,EC01,new,12,232,7,8
TRPPMB20260103c8ebfcac,2026-01-03,KZN02,new,21,284,9,8
TRPPLZ20260103602195c4,2026-01-03,WC02,new,16,171,10,7
TRPPLZ20260103c2f1f1e6,2026-01-03,WC02,new,19,230,8,9
TRPPTA2026010336e19cab,2026-01-03,GP02,repeated,17,297,10,9
TRPPMB202601036cd49356,2026-01-03,KZN02,new,20,252,6,9
TRPBFN202601032d7db7ff,2026-01-03,FS01,new,12,117,6,6
TRPBFN202601037fa08d48,2026-01-03,FS01,new,7,88,7,7
