trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA202601136eaac3f2,2026-01-13,GP02,new,16,222,10,9
TRPPLZ2026011370dd8404,2026-01-13,WC02,new,15,208,9,7
TRPJHB20260113c6a0f21e,2026-01-13,GP01,new,24,501,9,7
TRPDBN202601139506bc8e,2026-01-13,KZN01,repeated,9,109,5,7
TRPCPT202601131330a342,2026-01-13,WC01,new,5,82,7,6
TRPJHB202601131b247dbe,2026-01-13,GP01,repeated,40,763,7,10
TRPJHB2026011341dcd83a,2026-01-13,GP01,repeated,37,603,9,10
TRPCPT20260113bf3e2957,2026-01-13,WC01,repeated,22,269,6,7
TRPJHB20260113b025e277,2026-01-13,GP01,new,13,299,9,10
TRPCPT20260113592a6606,2026-01-13,WC01,new,14,193,9,6
TRPBFN20260113bc509251,2026-01-13,FS01,repeated,5,84,7,7
TRPPMB202601137ed22930,2026-01-13,KZN02,new,32,487,9,7
TRPPLZ20260113efe249b0,2026-01-13,WC02,new,11,116,8,8
TRPPTA2026011359230552,2026-01-13,GP02,repeated,24,415,8,9
TRPPTA2026011385b42004,2026-01-13,GP02,new,28,442,9,10
TRPPMB20260113b40f3afb,2026-01-13,KZN02,new,18,280,7,6
TRPDBN20260113d2af101b,2026-01-13,KZN01,repeated,18,186,8,7
TRPJHB202601138181bb5d,2026-01-13,GP01,repeated,31,634,7,8
TRPJHB20260113932ff5f5,2026-01-13,GP01,new,25,482,9,7
TRPNEL20260113caf4f94d,2026-01-13,MP01,repeated,15,184,9,9
TRPPMB202601135760aea5,2026-01-13,KZN02,new,36,490,6,8
TRPJHB20260113657c0287,2026-01-13,GP01,new,39,734,8,9
TRPPLZ2026011325016cde,2026-01-13,WC02,new,19,218,10,8
TRPPTA202601130d769b45,2026-01-13,GP02,repeated,25,384,8,9
TRPDBN20260113464a2790,2026-01-13,KZN01,repeated,11,138,7,6
TRPJHB20260113c0a4c06f,2026-01-13,GP01,new,32,596,10,10
TRPPMB202601136b3cea53,2026-01-13,KZN02,repeated,24,350,6,10
TRPPLZ202601138729986e,2026-01-13,WC02,new,22,261,8,9
TRPDBN2026011394bcfce4,2026-01-13,KZN01,repeated,17,180,4,5
TRPBFN20260113f63b65eb,2026-01-13,FS01,new,19,169,8,7
TRPJHB2026011311040f14,2026-01-13,GP01,new,26,476,7,9
TRPDBN2026011337d05d0f,2026-01-13,KZN01,new,11,113,8,7
TRPDBN202601134997e0e4,2026-01-13,KZN01,repeated,8,93,7,5
TRPJHB20260113dd704b7f,2026-01-13,GP01,repeated,24,506,8,9
TRPELS20260113867222df,2026-01-13,EC01,new,13,243,9,8
TRPPMB202601132483c5d8,2026-01-13,KZN02,new,23,293,9,7
TRPPLZ20260113fa46f07e,2026-01-13,WC02,new,13,181,10,8
TRPPLZ20260113cf0459bc,2026-01-13,WC02,new,18,220,9,7
TRPPTA202601131fa7fe3a,2026-01-13,GP02,repeated,21,300,8,8
TRPPMB20260113d864aa28,2026-01-13,KZN02,new,16,279,7,8
TRPBFN202601138ae682b9,2026-01-13,FS01,new,8,129,6,5
TRPBFN2026011309b32f4d,2026-01-13,FS01,new,6,51,6,7
TRPELS20260113c32fe904,2026-01-13,EC01,new,27,408,10,9
TRPPTA20260113a4e6c63d,2026-01-13,GP02,new,19,290,9,10
TRPCPT20260113edf535c1,2026-01-13,WC01,repeated,11,143,7,9
TRPDBN2026011397468000,2026-01-13,KZN01,repeated,13,143,6,6
TRPJHB20260113c3056647,2026-01-13,GP01,new,34,612,10,10
TRPNEL2026011395f8a991,2026-01-13,MP01,new,20,273,9,9
TRPJHB20260113fb6bc49b,2026-01-13,GP01,repeated,45,768,8,8
TRPJHB202601130b33e883,2026-01-13,GP01,new,37,646,9,9
TRPELS20260113f89773b9,2026-01-13,EC01,repeated,15,213,6,9
TRPPMB20260113bf8cfc62,2026-01-13,KZN02,repeated,21,306,8,5
TRPDBN202601139805f203,2026-01-13,KZN01,repeated,5,88,5,7
TRPJHB2026011396cb6f44,2026-01-13,GP01,new,12,276,10,10
TRPCPT202601130af237ab,2026-01-13,WC01,repeated,5,69,6,5
TRPRST2026011319c395bf,2026-01-13,NW01,new,19,243,10,9
TRPPTA202601136e8dfaba,2026-01-13,GP02,new,15,287,9,9
TRPPTA2026011301d0fa2c,2026-01-13,GP02,new,9,204,10,9
TRPPTA202601136f1d844c,2026-01-13,GP02,new,37,487,10,9
TRPNEL20260113c785143f,2026-01-13,MP01,new,26,359,9,7
TRPCPT20260113d71051b4,2026-01-13,WC01,new,11,171,6,8
TRPPLZ202601133ab96d60,2026-01-13,WC02,new,7,114,10,9
