trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA20260121e14041ed,2026-01-21,GP02,new,16,247,10,8
TRPPLZ202601217d67b196,2026-01-21,WC02,new,19,222,8,7
TRPJHB2026012140a20f4d,2026-01-21,GP01,new,24,483,9,9
TRPDBN20260121d4bc2c5b,2026-01-21,KZN01,repeated,11,116,6,7
TRPCPT20260121640f2f98,2026-01-21,WC01,new,8,99,8,6
TRPJHB20260121592954a2,2026-01-21,GP01,repeated,44,760,8,9
TRPJHB202601218fd72590,2026-01-21,GP01,repeated,31,620,9,10
TRPCPT202601218be50218,2026-01-21,WC01,repeated,18,241,6,9
TRPJHB2026012184668988,2026-01-21,GP01,new,19,306,10,10
TRPCPT2026012168ce0d8f,2026-01-21,WC01,new,11,187,8,6
TRPBFN2026012117fe70ca,2026-01-21,FS01,repeated,8,91,6,9
TRPPMB202601218f19bb69,2026-01-21,KZN02,new,35,479,10,6
TRPPLZ202601213f9cf66d,2026-01-21,WC02,new,11,113,7,9
TRPPTA2026012133e8c32f,2026-01-21,GP02,repeated,26,414,8,10
TRPPTA2026012114daa781,2026-01-21,GP02,new,29,436,9,10
TRPPMB20260121868aa1f4,2026-01-21,KZN02,new,19,261,7,8
TRPDBN202601214b6bba8d,2026-01-21,KZN01,repeated,15,222,8,8
TRPJHB202601216940802e,2026-01-21,GP01,repeated,31,621,7,7
TRPJHB2026012141df3fe8,2026-01-21,GP01,new,23,474,7,9
TRPNEL202601218ad83d18,2026-01-21,MP01,repeated,14,206,9,8
TRPPMB20260121cce0bbc3,2026-01-21,KZN02,new,38,501,7,7
TRPJHB2026012192d31126,2026-01-21,GP01,new,41,731,9,9
TRPPLZ2026012127284897,2026-01-21,WC02,new,20,232,10,9
TRPPTA202601218a27d358,2026-01-21,GP02,repeated,27,397,8,10
TRPDBN2026012193254f39,2026-01-21,KZN01,repeated,11,159,5,7
TRPJHB20260121146ce4f7,2026-01-21,GP01,new,37,600,10,8
TRPPMB20260121718715e8,2026-01-21,KZN02,repeated,23,320,5,9
TRPPLZ2026012111413046,2026-01-21,WC02,new,22,263,9,9
TRPDBN20260121ef2b0571,2026-01-21,KZN01,repeated,14,206,5,5
TRPBFN202601216bc7c266,2026-01-21,FS01,new,19,170,8,7
TRPJHB20260121fe198dee,2026-01-21,GP01,new,25,463,7,8
TRPDBN20260121dce69bcf,2026-01-21,KZN01,new,11,100,6,6
TRPDBN20260121b44b2953,2026-01-21,KZN01,repeated,10,106,6,7
TRPJHB202601219ae2b010,2026-01-21,GP01,repeated,24,504,8,10
TRPELS202601216371e03b,2026-01-21,EC01,new,16,249,9,8
TRPPMB2026012116bbf524,2026-01-21,KZN02,new,19,288,8,7
TRPPLZ20260121adbfe83b,2026-01-21,WC02,new,13,174,10,8
TRPPLZ20260121f15ecf6b,2026-01-21,WC02,new,22,231,9,8
