trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA20260129fd7a9063,2026-01-29,GP02,new,13,218,8,8
TRPPLZ2026012996973af5,2026-01-29,WC02,new,17,191,10,7
TRPJHB2026012928c08eb6,2026-01-29,GP01,new,29,508,8,9
TRPDBN20260129d7a08cd6,2026-01-29,KZN01,repeated,7,128,5,8
TRPCPT2026012912f88b5e,2026-01-29,WC01,new,5,98,7,5
TRPJHB202601290121f251,2026-01-29,GP01,repeated,43,764,6,9
TRPJHB20260129d3d24689,2026-01-29,GP01,repeated,35,599,8,10
TRPCPT20260129e3ef7d87,2026-01-29,WC01,repeated,18,237,5,8
TRPJHB20260129ca852b7e,2026-01-29,GP01,new,19,289,9,10
TRPCPT20260129dd90f665,2026-01-29,WC01,new,15,194,9,6
TRPBFN20260129cb949c74,2026-01-29,FS01,repeated,5,81,5,8
TRPPMB202601290a98d5d2,2026-01-29,KZN02,new,37,475,10,6
TRPPLZ202601295fcb9877,2026-01-29,WC02,new,8,123,8,8
TRPPTA202601290ba1b495,2026-01-29,GP02,repeated,24,385,7,10
TRPPTA202601294df85f9c,2026-01-29,GP02,new,28,447,9,9
TRPPMB2026012912a34288,2026-01-29,KZN02,new,17,251,9,6
TRPDBN202601292fb33c3b,2026-01-29,KZN01,repeated,15,194,6,8
TRPJHB20260129c29026a7,2026-01-29,GP01,repeated,37,627,8,9
TRPJHB20260129ee728696,2026-01-29,GP01,new,23,458,7,9
TRPNEL20260129d785ed5b,2026-01-29,MP01,repeated,13,194,10,9
TRPPMB202601297863ad61,2026-01-29,KZN02,new,34,493,7,8
TRPJHB20260129780dfd6a,2026-01-29,GP01,new,41,735,9,9
TRPPLZ202601298c044fee,2026-01-29,WC02,new,19,252,10,7
TRPPTA20260129b7dacd72,2026-01-29,GP02,repeated,27,410,9,10
TRPDBN202601292f325905,2026-01-29,KZN01,repeated,10,163,6,6
TRPJHB2026012912d80ccf,2026-01-29,GP01,new,35,635,9,10
TRPPMB202601299aba165d,2026-01-29,KZN02,repeated,26,342,7,8
TRPPLZ20260129a95ffdc1,2026-01-29,WC02,new,23,256,9,7
TRPDBN20260129659ccd8b,2026-01-29,KZN01,repeated,17,203,6,4
TRPBFN2026012927811ce3,2026-01-29,FS01,new,18,206,10,5
TRPJHB2026012904c5bbc7,2026-01-29,GP01,new,27,452,9,9
TRPDBN20260129cf8ca14f,2026-01-29,KZN01,new,10,128,8,7
TRPDBN20260129c65f7d17,2026-01-29,KZN01,repeated,9,84,6,6
