trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPPTA202601177d4295b7,2026-01-17,GP02,new,16,247,9,9
TRPPLZ202601176441d5c4,2026-01-17,WC02,new,19,200,8,6
TRPJHB20260117c54686fb,2026-01-17,GP01,new,27,491,9,8
TRPDBN2026011776d33c4a,2026-01-17,KZN01,repeated,13,139,7,7
TRPCPT202601176de944df,2026-01-17,WC01,new,5,99,9,5
TRPJHB20260117be923055,2026-01-17,GP01,repeated,41,767,8,8
TRPJHB20260117e033260b,2026-01-17,GP01,repeated,37,625,10,10
TRPCPT20260117e78aba95,2026-01-17,WC01,repeated,18,256,6,9
TRPJHB2026011773f7d70b,2026-01-17,GP01,new,18,302,10,8
TRPCPT20260117af0be5e9,2026-01-17,WC01,new,10,180,10,7
TRPBFN20260117e0b5232b,2026-01-17,FS01,repeated,5,88,7,8
TRPPMB202601173a7b0235,2026-01-17,KZN02,new,32,477,10,8
TRPPLZ202601171ea90c69,2026-01-17,WC02,new,10,152,8,10
TRPPTA202601172a441455,2026-01-17,GP02,repeated,27,406,8,9
TRPPTA202601176f779afa,2026-01-17,GP02,new,31,471,8,10
TRPPMB20260117b248e3f8,2026-01-17,KZN02,new,16,264,9,6
TRPDBN20260117bc9600a2,2026-01-17,KZN01,repeated,20,205,7,6
TRPJHB2026011727ef70a4,2026-01-17,GP01,repeated,35,628,8,8
TRPJHB20260117f4651528,2026-01-17,GP01,new,26,481,7,7
TRPNEL20260117a0206379,2026-01-17,MP01,repeated,10,215,10,10
TRPPMB20260117541f498c,2026-01-17,KZN02,new,32,474,7,7
TRPJHB2026011799af0968,2026-01-17,GP01,new,44,735,9,9
TRPPLZ202601176c63d04a,2026-01-17,WC02,new,18,226,10,9
TRPPTA20260117779dcb27,2026-01-17,GP02,repeated,28,385,7,10
TRPDBN20260117ebc3f74c,2026-01-17,KZN01,repeated,15,159,6,5
TRPJHB20260117a867bf73,2026-01-17,GP01,new,37,599,9,8
TRPPMB202601175101adc0,2026-01-17,KZN02,repeated,27,346,5,8
TRPPLZ2026011791a1c31e,2026-01-17,WC02,new,21,239,8,7
TRPDBN202601177ff0aad7,2026-01-17,KZN01,repeated,17,200,4,4
TRPBFN20260117e92994dc,2026-01-17,FS01,new,19,187,8,5
TRPJHB202601171c5b1c8f,2026-01-17,GP01,new,22,445,9,9
TRPDBN20260117c8c8bbfd,2026-01-17,KZN01,new,12,117,6,5
TRPDBN202601179d871918,2026-01-17,KZN01,repeated,8,99,5,7
TRPJHB20260117c3a29459,2026-01-17,GP01,repeated,30,510,9,10
TRPELS20260117422381d4,2026-01-17,EC01,new,12,230,7,8
TRPPMB2026011787b3fd39,2026-01-17,KZN02,new,18,271,8,6
TRPPLZ2026011758de7ebf,2026-01-17,WC02,new,11,163,10,8
TRPPLZ20260117c570b71e,2026-01-17,WC02,new,16,234,7,9
TRPPTA2026011757eb1fbc,2026-01-17,GP02,repeated,18,316,8,9
TRPPMB2026011736e2fbe3,2026-01-17,KZN02,new,16,279,7,10
TRPBFN2026011712e3e586,2026-01-17,FS01,new,12,136,8,5
TRPBFN2026011788e5e8a0,2026-01-17,FS01,new,6,83,8,7
TRPELS20260117c7defab8,2026-01-17,EC01,new,22,400,10,8
TRPPTA202601171c65e26d,2026-01-17,GP02,new,21,284,9,10
TRPCPT20260117cf65e166,2026-01-17,WC01,repeated,9,150,8,7
TRPDBN202601171771fc2f,2026-01-17,KZN01,repeated,16,148,7,7
TRPJHB202601172255176c,2026-01-17,GP01,new,33,578,10,10
TRPNEL20260117f3d1e439,2026-01-17,MP01,new,20,257,8,9
TRPJHB2026011775ee28d0,2026-01-17,GP01,repeated,41,772,6,10
TRPJHB20260117dd9788e9,2026-01-17,GP01,new,34,683,10,7
TRPELS20260117bbeb5d5b,2026-01-17,EC01,repeated,15,229,7,8
TRPPMB20260117da90a3e7,2026-01-17,KZN02,repeated,24,323,8,5
TRPDBN202601178cc1167d,2026-01-17,KZN01,repeated,8,79,6,9
TRPJHB20260117e0167ec7,2026-01-17,GP01,new,14,276,9,10
TRPCPT20260117ee1afe4d,2026-01-17,WC01,repeated,6,83,4,5
TRPRST20260117cd452c44,2026-01-17,NW01,new,18,236,9,7
TRPPTA20260117d15b9dad,2026-01-17,GP02,new,17,299,9,10
TRPPTA20260117053a7c70,2026-01-17,GP02,new,13,203,9,9
TRPPTA20260117e114acd3,2026-01-17,GP02,new,37,512,10,9
TRPNEL20260117a7d0a1d6,2026-01-17,MP01,new,21,340,7,7
TRPCPT20260117dd11038a,2026-01-17,WC01,new,12,145,7,8
TRPPLZ20260117ad0dc672,2026-01-17,WC02,new,11,127,10,8
TRPJHB202601171eaa9e80,2026-01-17,GP01,new,33,642,10,9
